[Trace]   DarkRiftServer        System Details:
                                	OS: Microsoft Windows NT 6.2.9200.0
                                	CLS Version: 4.0.30319.42000
                                	DarkRift: 2.3.1.0 - Free
[Info]    MMOServerPlugin       Launching server... 
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
[Info]    MMOServerPlugin       Position: 0.2459299, 0.7607333
[Info]    MMOServerPlugin       Position: 0.2459299, 0.7718331
[Info]    MMOServerPlugin       Position: 0.2459299, 0.782909
[Info]    MMOServerPlugin       Position: 0.2459299, 0.7953253
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8063051
[Info]    MMOServerPlugin       Position: 0.2459299, 0.817866
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8295303
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8414793
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8525923
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8639426
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8746505
[Info]    MMOServerPlugin       Position: 0.2459299, 0.8860568
[Info]    MMOServerPlugin       Position: 0.2459299, 0.897948
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9089046
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9196905
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9324831
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9442528
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9553409
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9660021
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9766359
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9883061
[Info]    MMOServerPlugin       Position: 0.2459299, 0.9991719
[Info]    MMOServerPlugin       Position: 0.2459299, 1.010151
[Info]    MMOServerPlugin       Position: 0.2459299, 1.021312
[Info]    MMOServerPlugin       Position: 0.2459299, 1.032209
[Info]    MMOServerPlugin       Position: 0.2459299, 1.044033
[Info]    MMOServerPlugin       Position: 0.2459299, 1.054867
[Info]    MMOServerPlugin       Position: 0.2459299, 1.065689
[Info]    MMOServerPlugin       Position: 0.2459299, 1.076941
[Info]    MMOServerPlugin       Position: 0.2459299, 1.088933
[Info]    MMOServerPlugin       Position: 0.2459299, 1.099663
[Info]    MMOServerPlugin       Position: 0.2459299, 1.110893
[Info]    MMOServerPlugin       Position: 0.2459299, 1.121851
[Info]    MMOServerPlugin       Position: 0.2459299, 1.133153
[Info]    MMOServerPlugin       Position: 0.2459299, 1.145923
[Info]    MMOServerPlugin       Position: 0.2459299, 1.158242
[Info]    MMOServerPlugin       Position: 0.2459299, 1.168891
[Info]    MMOServerPlugin       Position: 0.2459299, 1.180306
[Info]    MMOServerPlugin       Position: 0.2459299, 1.191688
[Info]    MMOServerPlugin       Position: 0.2459299, 1.202466
[Info]    MMOServerPlugin       Position: 0.2459299, 1.215282
[Info]    MMOServerPlugin       Position: 0.2459299, 1.226056
[Info]    MMOServerPlugin       Position: 0.2459299, 1.23829
[Info]    MMOServerPlugin       Position: 0.2459299, 1.249677
[Info]    MMOServerPlugin       Position: 0.2459299, 1.260429
[Info]    MMOServerPlugin       Position: 0.2459299, 1.27144
[Info]    MMOServerPlugin       Position: 0.2459299, 1.282786
[Info]    MMOServerPlugin       Position: 0.2459299, 1.294414
[Info]    MMOServerPlugin       Position: 0.2459299, 1.305266
[Info]    MMOServerPlugin       Position: 0.2459299, 1.315992
[Info]    MMOServerPlugin       Position: 0.2459299, 1.326406
[Info]    MMOServerPlugin       Position: 0.2459299, 1.338021
[Info]    MMOServerPlugin       Position: 0.2459299, 1.350016
[Info]    MMOServerPlugin       Position: 0.2459299, 1.366122
[Info]    MMOServerPlugin       Position: 0.2459299, 1.381356
[Info]    MMOServerPlugin       Position: 0.2459299, 1.392879
[Info]    MMOServerPlugin       Position: 0.2459299, 1.403576
[Info]    MMOServerPlugin       Position: 0.2459299, 1.415009
[Info]    MMOServerPlugin       Position: 0.2459299, 1.42651
[Info]    MMOServerPlugin       Position: 0.2459299, 1.438969
[Info]    MMOServerPlugin       Position: 0.2459299, 1.450674
[Info]    MMOServerPlugin       Position: 0.2459299, 1.461971
[Info]    MMOServerPlugin       Position: 0.2459299, 1.473395
[Info]    MMOServerPlugin       Position: 0.2459299, 1.484603
[Info]    MMOServerPlugin       Position: 0.2459299, 1.496218
[Info]    MMOServerPlugin       Position: 0.2459299, 1.507041
[Info]    MMOServerPlugin       Position: 0.2459299, 1.517634
[Info]    MMOServerPlugin       Position: 0.2459299, 1.528117
[Info]    MMOServerPlugin       Position: 0.2459299, 1.539991
[Info]    MMOServerPlugin       Position: 0.2459299, 1.55058
[Info]    MMOServerPlugin       Position: 0.2459299, 1.562026
[Info]    MMOServerPlugin       Position: 0.2459299, 1.572652
[Info]    MMOServerPlugin       Position: 0.2459299, 1.583721
[Info]    MMOServerPlugin       Position: 0.2459299, 1.597182
[Info]    MMOServerPlugin       Position: 0.2459299, 1.608007
[Info]    MMOServerPlugin       Position: 0.2459299, 1.618725
[Info]    MMOServerPlugin       Position: 0.2459299, 1.629517
[Info]    MMOServerPlugin       Position: 0.2459299, 1.641491
[Info]    MMOServerPlugin       Position: 0.2459299, 1.652552
[Info]    MMOServerPlugin       Position: 0.2459299, 1.663094
[Info]    MMOServerPlugin       Position: 0.2459299, 1.67426
[Info]    MMOServerPlugin       Position: 0.2459299, 1.68744
[Info]    MMOServerPlugin       Position: 0.2459299, 1.700951
[Info]    MMOServerPlugin       Position: 0.2459299, 1.715521
[Info]    MMOServerPlugin       Position: 0.2459299, 1.727337
[Info]    MMOServerPlugin       Position: 0.2459299, 1.740657
[Info]    MMOServerPlugin       Position: 0.2459299, 1.752648
[Info]    MMOServerPlugin       Position: 0.2459299, 1.76554
[Info]    MMOServerPlugin       Position: 0.2459299, 1.795359
[Info]    MMOServerPlugin       Position: 0.2459299, 1.808003
[Info]    MMOServerPlugin       Position: 0.2459299, 1.819983
[Info]    MMOServerPlugin       Position: 0.2459299, 1.832215
[Info]    MMOServerPlugin       Position: 0.2459299, 1.845972
[Info]    MMOServerPlugin       Position: 0.2459299, 1.862131
[Info]    MMOServerPlugin       Position: 0.2459299, 1.87757
[Info]    MMOServerPlugin       Position: 0.2459299, 1.88906
[Info]    MMOServerPlugin       Position: 0.2459299, 1.900074
[Info]    MMOServerPlugin       Position: 0.2459299, 1.910717
[Info]    MMOServerPlugin       Position: 0.2459299, 1.921803
[Info]    MMOServerPlugin       Position: 0.2459299, 1.932793
[Info]    MMOServerPlugin       Position: 0.2459299, 1.944348
[Info]    MMOServerPlugin       Position: 0.2459299, 1.955051
[Info]    MMOServerPlugin       Position: 0.2459299, 1.965903
[Info]    MMOServerPlugin       Position: 0.2459299, 1.976596
[Info]    MMOServerPlugin       Position: 0.2459299, 1.988352
[Info]    MMOServerPlugin       Position: 0.2459299, 1.998983
[Info]    MMOServerPlugin       Position: 0.2459299, 2.009766
[Info]    MMOServerPlugin       Position: 0.2459299, 2.020245
[Info]    MMOServerPlugin       Position: 0.2459299, 2.031626
[Info]    MMOServerPlugin       Position: 0.2459299, 2.043435
[Info]    MMOServerPlugin       Position: 0.2459299, 2.054014
[Info]    MMOServerPlugin       Position: 0.2459299, 2.064883
[Info]    MMOServerPlugin       Position: 0.2459299, 2.075548
[Info]    MMOServerPlugin       Position: 0.2459299, 2.087573
[Info]    MMOServerPlugin       Position: 0.2459299, 2.098332
[Info]    MMOServerPlugin       Position: 0.2459299, 2.110444
[Info]    MMOServerPlugin       Position: 0.2459299, 2.121386
[Info]    MMOServerPlugin       Position: 0.2459299, 2.132025
[Info]    MMOServerPlugin       Position: 0.2459299, 2.14367
[Info]    MMOServerPlugin       Position: 0.2459299, 2.154246
[Info]    MMOServerPlugin       Position: 0.2459299, 2.165475
[Info]    MMOServerPlugin       Position: 0.2459299, 2.17611
[Info]    MMOServerPlugin       Position: 0.2459299, 2.187865
[Info]    MMOServerPlugin       Position: 0.2459299, 2.198458
[Info]    MMOServerPlugin       Position: 0.2459299, 2.209922
[Info]    MMOServerPlugin       Position: 0.2459299, 2.220396
[Info]    MMOServerPlugin       Position: 0.2459299, 2.231516
[Info]    MMOServerPlugin       Position: 0.2459299, 2.243723
[Info]    MMOServerPlugin       Position: 0.2459299, 2.254301
[Info]    MMOServerPlugin       Position: 0.2459299, 2.265667
[Info]    MMOServerPlugin       Position: 0.2459299, 2.276357
[Info]    MMOServerPlugin       Position: 0.2459299, 2.287948
[Info]    MMOServerPlugin       Position: 0.2459299, 2.29851
[Info]    MMOServerPlugin       Position: 0.2459299, 2.309449
[Info]    MMOServerPlugin       Position: 0.2459299, 2.320394
[Info]    MMOServerPlugin       Position: 0.2459299, 2.331454
[Info]    MMOServerPlugin       Position: 0.2459299, 2.343093
[Info]    MMOServerPlugin       Position: 0.2459299, 2.35376
[Info]    MMOServerPlugin       Position: 0.2459299, 2.364202
[Info]    MMOServerPlugin       Position: 0.2459299, 2.374784
[Info]    MMOServerPlugin       Position: 0.2459299, 2.386346
[Info]    MMOServerPlugin       Position: 0.2459299, 2.397128
[Info]    MMOServerPlugin       Position: 0.2459299, 2.408034
[Info]    MMOServerPlugin       Position: 0.2459299, 2.419461
[Info]    MMOServerPlugin       Position: 0.2459299, 2.429945
[Info]    MMOServerPlugin       Position: 0.2459299, 2.441339
[Info]    MMOServerPlugin       Position: 0.2459299, 2.452935
[Info]    MMOServerPlugin       Position: 0.2459299, 2.463479
[Info]    MMOServerPlugin       Position: 0.2459299, 2.474215
[Info]    MMOServerPlugin       Position: 0.2459299, 2.486537
[Info]    MMOServerPlugin       Position: 0.2459299, 2.49721
[Info]    MMOServerPlugin       Position: 0.2459299, 2.507873
[Info]    MMOServerPlugin       Position: 0.2459299, 2.51837
[Info]    MMOServerPlugin       Position: 0.2459299, 2.528871
[Info]    MMOServerPlugin       Position: 0.2459299, 2.540421
[Info]    MMOServerPlugin       Position: 0.2459299, 2.550843
[Info]    MMOServerPlugin       Position: 0.2459299, 2.561604
[Info]    MMOServerPlugin       Position: 0.2459299, 2.57238
[Info]    MMOServerPlugin       Position: 0.2459299, 2.582532
[Info]    MMOServerPlugin       Position: 0.2459299, 2.594729
[Info]    MMOServerPlugin       Position: 0.2459299, 2.605809
[Info]    MMOServerPlugin       Position: 0.2459299, 2.616536
[Info]    MMOServerPlugin       Position: 0.2459299, 2.628139
[Info]    MMOServerPlugin       Position: 0.2459299, 2.639472
[Info]    MMOServerPlugin       Position: 0.2459299, 2.650023
[Info]    MMOServerPlugin       Position: 0.2459299, 2.660596
[Info]    MMOServerPlugin       Position: 0.2459299, 2.670993
[Info]    MMOServerPlugin       Position: 0.2459299, 2.68144
[Info]    MMOServerPlugin       Position: 0.2459299, 2.692929
[Info]    MMOServerPlugin       Position: 0.2459299, 2.703701
[Info]    MMOServerPlugin       Position: 0.2459299, 2.714297
[Info]    MMOServerPlugin       Position: 0.2459299, 2.72459
[Info]    MMOServerPlugin       Position: 0.2459299, 2.736385
[Info]    MMOServerPlugin       Position: 0.2459299, 2.746911
[Info]    MMOServerPlugin       Position: 0.2459299, 2.75756
[Info]    MMOServerPlugin       Position: 0.2459299, 2.769336
[Info]    MMOServerPlugin       Position: 0.2459299, 2.781195
[Info]    MMOServerPlugin       Position: 0.2459299, 2.793522
[Info]    MMOServerPlugin       Position: 0.2459299, 2.804825
[Info]    MMOServerPlugin       Position: 0.2459299, 2.815936
[Info]    MMOServerPlugin       Position: 0.2459299, 2.826308
[Info]    MMOServerPlugin       Position: 0.2459299, 2.837744
[Info]    MMOServerPlugin       Position: 0.2459299, 2.848283
[Info]    MMOServerPlugin       Position: 0.2459299, 2.859005
[Info]    MMOServerPlugin       Position: 0.2459299, 2.870144
[Info]    MMOServerPlugin       Position: 0.2459299, 2.880636
[Info]    MMOServerPlugin       Position: 0.2459299, 2.892456
[Info]    MMOServerPlugin       Position: 0.2459299, 2.903143
[Info]    MMOServerPlugin       Position: 0.2459299, 2.913536
[Info]    MMOServerPlugin       Position: 0.2459299, 2.92433
[Info]    MMOServerPlugin       Position: 0.2459299, 2.936162
[Info]    MMOServerPlugin       Position: 0.2459299, 2.946931
[Info]    MMOServerPlugin       Position: 0.2459299, 2.957545
[Info]    MMOServerPlugin       Position: 0.2459299, 2.968353
[Info]    MMOServerPlugin       Position: 0.2459299, 2.979092
[Info]    MMOServerPlugin       Position: 0.2459299, 2.991496
[Info]    MMOServerPlugin       Position: 0.2459299, 3.002413
[Info]    MMOServerPlugin       Position: 0.2459299, 3.013789
[Info]    MMOServerPlugin       Position: 0.2459299, 3.024226
[Info]    MMOServerPlugin       Position: 0.2459299, 3.036216
[Info]    MMOServerPlugin       Position: 0.2459299, 3.047274
[Info]    MMOServerPlugin       Position: 0.2459299, 3.057781
[Info]    MMOServerPlugin       Position: 0.2459299, 3.068342
[Info]    MMOServerPlugin       Position: 0.2459299, 3.079157
[Info]    MMOServerPlugin       Position: 0.2459299, 3.090539
[Info]    MMOServerPlugin       Position: 0.2459299, 3.107754
[Info]    MMOServerPlugin       Position: 0.2459299, 3.118363
[Info]    MMOServerPlugin       Position: 0.2459299, 3.129081
[Info]    MMOServerPlugin       Position: 0.2459299, 3.140621
[Info]    MMOServerPlugin       Position: 0.2459299, 3.152232
[Info]    MMOServerPlugin       Position: 0.2459299, 3.162933
[Info]    MMOServerPlugin       Position: 0.2459299, 3.17338
[Info]    MMOServerPlugin       Position: 0.2459299, 3.19218
[Info]    MMOServerPlugin       Position: 0.2459299, 3.20306
[Info]    MMOServerPlugin       Position: 0.2459299, 3.215453
[Info]    MMOServerPlugin       Position: 0.2459299, 3.225953
[Info]    MMOServerPlugin       Position: 0.2459299, 3.237696
[Info]    MMOServerPlugin       Position: 0.2459299, 3.24891
[Info]    MMOServerPlugin       Position: 0.2459299, 3.259422
[Info]    MMOServerPlugin       Position: 0.2459299, 3.276847
[Info]    MMOServerPlugin       Position: 0.2459299, 3.288641
[Info]    MMOServerPlugin       Position: 0.2459299, 3.299281
[Info]    MMOServerPlugin       Position: 0.2459299, 3.31017
[Info]    MMOServerPlugin       Position: 0.2459299, 3.320725
[Info]    MMOServerPlugin       Position: 0.2459299, 3.331436
[Info]    MMOServerPlugin       Position: 0.2459299, 3.342839
[Info]    MMOServerPlugin       Position: 0.2459299, 3.360255
[Info]    MMOServerPlugin       Position: 0.2459299, 3.371768
[Info]    MMOServerPlugin       Position: 0.2459299, 3.382681
[Info]    MMOServerPlugin       Position: 0.2459299, 3.394709
[Info]    MMOServerPlugin       Position: 0.2459299, 3.405189
[Info]    MMOServerPlugin       Position: 0.2459299, 3.415714
[Info]    MMOServerPlugin       Position: 0.2459299, 3.426553
[Info]    MMOServerPlugin       Position: 0.2459299, 3.447765
[Info]    MMOServerPlugin       Position: 0.2465813, 3.470023
[Info]    MMOServerPlugin       Position: 0.2477418, 3.491252
[Info]    MMOServerPlugin       Position: 0.2488402, 3.506582
[Info]    MMOServerPlugin       Position: 0.2501908, 3.521216
[Info]    MMOServerPlugin       Position: 0.2519104, 3.536194
[Info]    MMOServerPlugin       Position: 0.2534618, 3.547825
[Info]    MMOServerPlugin       Position: 0.2550492, 3.558333
[Info]    MMOServerPlugin       Position: 0.2568427, 3.568898
[Info]    MMOServerPlugin       Position: 0.2589411, 3.579921
[Info]    MMOServerPlugin       Position: 0.2613828, 3.591379
[Info]    MMOServerPlugin       Position: 0.2639066, 3.602087
[Info]    MMOServerPlugin       Position: 0.2665556, 3.612332
[Info]    MMOServerPlugin       Position: 0.2696057, 3.623065
[Info]    MMOServerPlugin       Position: 0.2731336, 3.634338
[Info]    MMOServerPlugin       Position: 0.276504, 3.644249
[Info]    MMOServerPlugin       Position: 0.2801346, 3.65409
[Info]    MMOServerPlugin       Position: 0.2839696, 3.663698
[Info]    MMOServerPlugin       Position: 0.2879845, 3.673019
[Info]    MMOServerPlugin       Position: 0.2929906, 3.683673
[Info]    MMOServerPlugin       Position: 0.2976947, 3.692949
[Info]    MMOServerPlugin       Position: 0.3025833, 3.7019
[Info]    MMOServerPlugin       Position: 0.3079343, 3.710977
[Info]    MMOServerPlugin       Position: 0.3135877, 3.719862
[Info]    MMOServerPlugin       Position: 0.3200342, 3.729192
[Info]    MMOServerPlugin       Position: 0.3265877, 3.737948
[Info]    MMOServerPlugin       Position: 0.3331112, 3.746022
[Info]    MMOServerPlugin       Position: 0.3398915, 3.753794
[Info]    MMOServerPlugin       Position: 0.34768, 3.761989
[Info]    MMOServerPlugin       Position: 0.3551106, 3.769207
[Info]    MMOServerPlugin       Position: 0.3628815, 3.776161
[Info]    MMOServerPlugin       Position: 0.3708437, 3.782717
[Info]    MMOServerPlugin       Position: 0.3792362, 3.789049
[Info]    MMOServerPlugin       Position: 0.3889393, 3.795666
[Info]    MMOServerPlugin       Position: 0.3976929, 3.801107
[Info]    MMOServerPlugin       Position: 0.4069652, 3.806325
[Info]    MMOServerPlugin       Position: 0.4162633, 3.811046
[Info]    MMOServerPlugin       Position: 0.4257306, 3.815359
[Info]    MMOServerPlugin       Position: 0.4364794, 3.819663
[Info]    MMOServerPlugin       Position: 0.4466385, 3.823234
[Info]    MMOServerPlugin       Position: 0.4568955, 3.826364
[Info]    MMOServerPlugin       Position: 0.4666548, 3.828935
[Info]    MMOServerPlugin       Position: 0.4777885, 3.831366
[Info]    MMOServerPlugin       Position: 0.4876438, 3.833144
[Info]    MMOServerPlugin       Position: 0.5150922, 3.835441
[Info]    MMOServerPlugin       Position: 0.5267445, 3.835973
[Info]    MMOServerPlugin       Position: 0.5370844, 3.836111
[Info]    MMOServerPlugin       Position: 0.5481817, 3.836111
[Info]    MMOServerPlugin       Position: 0.5587146, 3.836111
[Info]    MMOServerPlugin       Position: 0.5687451, 3.836111
[Info]    MMOServerPlugin       Position: 0.5803509, 3.836111
[Info]    MMOServerPlugin       Position: 0.5909256, 3.836111
[Info]    MMOServerPlugin       Position: 0.6015142, 3.836111
[Info]    MMOServerPlugin       Position: 0.6120487, 3.836111
[Info]    MMOServerPlugin       Position: 0.6223407, 3.836111
[Info]    MMOServerPlugin       Position: 0.6335012, 3.836111
[Info]    MMOServerPlugin       Position: 0.6440362, 3.836111
[Info]    MMOServerPlugin       Position: 0.6542832, 3.836111
[Info]    MMOServerPlugin       Position: 0.6646582, 3.836111
[Info]    MMOServerPlugin       Position: 0.675827, 3.836111
[Info]    MMOServerPlugin       Position: 0.6861057, 3.836111
[Info]    MMOServerPlugin       Position: 0.6969192, 3.836111
[Info]    MMOServerPlugin       Position: 0.7073324, 3.836111
[Info]    MMOServerPlugin       Position: 0.7183449, 3.836111
[Info]    MMOServerPlugin       Position: 0.7295902, 3.836111
[Info]    MMOServerPlugin       Position: 0.7398409, 3.836111
[Info]    MMOServerPlugin       Position: 0.7509372, 3.836111
[Info]    MMOServerPlugin       Position: 0.7612987, 3.836111
[Info]    MMOServerPlugin       Position: 0.7717876, 3.836111
[Info]    MMOServerPlugin       Position: 0.7833629, 3.836111
[Info]    MMOServerPlugin       Position: 0.7936879, 3.836111
[Info]    MMOServerPlugin       Position: 0.8042036, 3.836111
[Info]    MMOServerPlugin       Position: 0.8148372, 3.836111
[Info]    MMOServerPlugin       Position: 0.8258824, 3.836111
[Info]    MMOServerPlugin       Position: 0.8364105, 3.836111
[Info]    MMOServerPlugin       Position: 0.8468097, 3.836111
[Info]    MMOServerPlugin       Position: 0.8571205, 3.836111
[Info]    MMOServerPlugin       Position: 0.8676822, 3.836111
[Info]    MMOServerPlugin       Position: 0.878878, 3.836111
[Info]    MMOServerPlugin       Position: 0.8896592, 3.836111
[Info]    MMOServerPlugin       Position: 0.900816, 3.836111
[Info]    MMOServerPlugin       Position: 0.9109962, 3.836111
[Info]    MMOServerPlugin       Position: 0.9219484, 3.836111
[Info]    MMOServerPlugin       Position: 0.9343024, 3.836111
[Info]    MMOServerPlugin       Position: 0.9445902, 3.836111
[Info]    MMOServerPlugin       Position: 0.9558432, 3.836111
[Info]    MMOServerPlugin       Position: 0.9664584, 3.836111
[Info]    MMOServerPlugin       Position: 0.9782672, 3.836111
[Info]    MMOServerPlugin       Position: 0.9887254, 3.836111
[Info]    MMOServerPlugin       Position: 0.9987919, 3.836111
[Info]    MMOServerPlugin       Position: 1.009862, 3.836111
[Info]    MMOServerPlugin       Position: 1.020391, 3.836111
[Info]    MMOServerPlugin       Position: 1.032128, 3.836111
[Info]    MMOServerPlugin       Position: 1.042486, 3.836111
[Info]    MMOServerPlugin       Position: 1.052694, 3.836111
[Info]    MMOServerPlugin       Position: 1.063075, 3.836111
[Info]    MMOServerPlugin       Position: 1.073263, 3.836111
[Info]    MMOServerPlugin       Position: 1.084661, 3.836111
[Info]    MMOServerPlugin       Position: 1.095069, 3.836111
[Info]    MMOServerPlugin       Position: 1.10533, 3.836111
[Info]    MMOServerPlugin       Position: 1.115569, 3.836111
[Info]    MMOServerPlugin       Position: 1.126959, 3.836111
[Info]    MMOServerPlugin       Position: 1.137446, 3.836111
[Info]    MMOServerPlugin       Position: 1.147857, 3.836111
[Info]    MMOServerPlugin       Position: 1.158274, 3.836111
[Info]    MMOServerPlugin       Position: 1.168827, 3.836111
[Info]    MMOServerPlugin       Position: 1.180078, 3.836111
[Info]    MMOServerPlugin       Position: 1.19018, 3.836111
[Info]    MMOServerPlugin       Position: 1.2005, 3.836111
[Info]    MMOServerPlugin       Position: 1.210895, 3.836111
[Info]    MMOServerPlugin       Position: 1.221164, 3.836111
[Info]    MMOServerPlugin       Position: 1.234816, 3.836111
[Info]    MMOServerPlugin       Position: 1.246026, 3.836111
[Info]    MMOServerPlugin       Position: 1.260047, 3.836111
[Info]    MMOServerPlugin       Position: 1.272199, 3.836111
[Info]    MMOServerPlugin       Position: 1.285185, 3.836111
[Info]    MMOServerPlugin       Position: 1.29774, 3.836111
[Info]    MMOServerPlugin       Position: 1.310328, 3.836111
[Info]    MMOServerPlugin       Position: 1.321924, 3.836111
[Info]    MMOServerPlugin       Position: 1.335077, 3.836111
[Info]    MMOServerPlugin       Position: 1.347057, 3.836111
[Info]    MMOServerPlugin       Position: 1.359428, 3.836111
[Info]    MMOServerPlugin       Position: 1.371191, 3.836111
[Info]    MMOServerPlugin       Position: 1.384515, 3.836111
[Info]    MMOServerPlugin       Position: 1.396165, 3.836111
[Info]    MMOServerPlugin       Position: 1.408486, 3.836111
[Info]    MMOServerPlugin       Position: 1.420469, 3.836111
[Info]    MMOServerPlugin       Position: 1.43358, 3.836111
[Info]    MMOServerPlugin       Position: 1.445881, 3.836111
[Info]    MMOServerPlugin       Position: 1.457675, 3.836111
[Info]    MMOServerPlugin       Position: 1.469758, 3.836111
[Info]    MMOServerPlugin       Position: 1.484493, 3.836111
[Info]    MMOServerPlugin       Position: 1.49687, 3.836111
[Info]    MMOServerPlugin       Position: 1.509859, 3.836111
[Info]    MMOServerPlugin       Position: 1.526738, 3.836111
[Info]    MMOServerPlugin       Position: 1.544297, 3.836111
[Info]    MMOServerPlugin       Position: 1.555695, 3.836111
[Info]    MMOServerPlugin       Position: 1.56745, 3.836111
[Info]    MMOServerPlugin       Position: 1.580713, 3.836111
[Info]    MMOServerPlugin       Position: 1.593077, 3.836111
[Info]    MMOServerPlugin       Position: 1.605043, 3.836111
[Info]    MMOServerPlugin       Position: 1.616416, 3.836111
[Info]    MMOServerPlugin       Position: 1.629251, 3.836111
[Info]    MMOServerPlugin       Position: 1.640396, 3.836111
[Info]    MMOServerPlugin       Position: 1.654062, 3.836111
[Info]    MMOServerPlugin       Position: 1.66531, 3.836111
[Info]    MMOServerPlugin       Position: 1.67826, 3.836111
[Info]    MMOServerPlugin       Position: 1.690543, 3.836111
[Info]    MMOServerPlugin       Position: 1.701314, 3.836111
[Info]    MMOServerPlugin       Position: 1.711936, 3.836111
[Info]    MMOServerPlugin       Position: 1.723124, 3.836111
[Info]    MMOServerPlugin       Position: 1.737931, 3.836111
[Info]    MMOServerPlugin       Position: 1.75149, 3.836111
[Info]    MMOServerPlugin       Position: 1.768732, 3.836111
[Info]    MMOServerPlugin       Position: 1.782472, 3.836111
[Info]    MMOServerPlugin       Position: 1.797621, 3.836111
[Info]    MMOServerPlugin       Position: 1.819841, 3.836111
[Info]    MMOServerPlugin       Position: 1.832968, 3.836111
[Info]    MMOServerPlugin       Position: 1.847359, 3.836111
[Info]    MMOServerPlugin       Position: 1.858667, 3.836111
[Info]    MMOServerPlugin       Position: 1.869821, 3.836111
[Info]    MMOServerPlugin       Position: 1.88358, 3.836111
[Info]    MMOServerPlugin       Position: 1.894804, 3.836111
[Info]    MMOServerPlugin       Position: 1.906469, 3.836111
[Info]    MMOServerPlugin       Position: 1.916917, 3.836111
[Info]    MMOServerPlugin       Position: 1.928227, 3.836111
[Info]    MMOServerPlugin       Position: 1.938762, 3.836111
[Info]    MMOServerPlugin       Position: 1.94926, 3.836111
[Info]    MMOServerPlugin       Position: 1.959631, 3.836111
