[Trace]   DarkRiftServer        System Details:
                                	OS: Microsoft Windows NT 6.2.9200.0
                                	CLS Version: 4.0.30319.42000
                                	DarkRift: 2.3.1.0 - Free
[Info]    MMOServerPlugin       Launching server... 
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59794.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:55287.
[Info]    ClientManager         New client [0] connected [127.0.0.1:59794|127.0.0.1:55287].
[Info]    MMOServerPlugin       Position: 0.282931, 2.159419
[Info]    MMOServerPlugin       Position: 0.2929165, 2.159419
[Info]    MMOServerPlugin       Position: 0.3028825, 2.159419
[Info]    MMOServerPlugin       Position: 0.3129627, 2.159419
[Info]    MMOServerPlugin       Position: 0.3230162, 2.159419
[Info]    MMOServerPlugin       Position: 0.3329015, 2.159419
[Info]    MMOServerPlugin       Position: 0.3429877, 2.159419
[Info]    MMOServerPlugin       Position: 0.3528997, 2.159419
[Info]    MMOServerPlugin       Position: 0.3629417, 2.159419
[Info]    MMOServerPlugin       Position: 0.3730117, 2.159419
[Info]    MMOServerPlugin       Position: 0.3829222, 2.159419
[Info]    MMOServerPlugin       Position: 0.3929502, 2.159419
[Info]    MMOServerPlugin       Position: 0.4029437, 2.159419
[Info]    MMOServerPlugin       Position: 0.4129442, 2.159419
[Info]    MMOServerPlugin       Position: 0.4229347, 2.159419
[Info]    MMOServerPlugin       Position: 0.4330328, 2.159419
[Info]    MMOServerPlugin       Position: 0.4429215, 2.159419
[Info]    MMOServerPlugin       Position: 0.4529435, 2.159419
[Info]    MMOServerPlugin       Position: 0.4630052, 2.159419
[Info]    MMOServerPlugin       Position: 0.4729655, 2.159419
[Info]    MMOServerPlugin       Position: 0.4829745, 2.159419
[Info]    MMOServerPlugin       Position: 0.4929935, 2.159419
[Info]    MMOServerPlugin       Position: 0.5030078, 2.159419
[Info]    MMOServerPlugin       Position: 0.5130118, 2.159419
[Info]    MMOServerPlugin       Position: 0.5230135, 2.159419
[Info]    MMOServerPlugin       Position: 0.5330258, 2.159419
[Info]    MMOServerPlugin       Position: 0.542968, 2.159419
[Info]    MMOServerPlugin       Position: 0.553166, 2.159419
[Info]    MMOServerPlugin       Position: 0.5635288, 2.159419
[Info]    MMOServerPlugin       Position: 0.5729753, 2.159419
[Info]    MMOServerPlugin       Position: 0.5830335, 2.159419
[Info]    MMOServerPlugin       Position: 0.5929753, 2.159419
[Info]    MMOServerPlugin       Position: 0.603002, 2.159419
[Info]    MMOServerPlugin       Position: 0.6130403, 2.159419
[Info]    MMOServerPlugin       Position: 0.6230168, 2.159419
[Info]    MMOServerPlugin       Position: 0.6330245, 2.159419
[Info]    MMOServerPlugin       Position: 0.6430178, 2.159419
[Info]    MMOServerPlugin       Position: 0.6530805, 2.159419
[Info]    MMOServerPlugin       Position: 0.6629895, 2.159419
[Info]    MMOServerPlugin       Position: 0.6730303, 2.159419
[Info]    MMOServerPlugin       Position: 0.6829963, 2.159419
[Info]    MMOServerPlugin       Position: 0.6930028, 2.159419
[Info]    MMOServerPlugin       Position: 0.7031212, 2.159419
[Info]    MMOServerPlugin       Position: 0.7171183, 2.159419
[Info]    MMOServerPlugin       Position: 0.7273165, 2.159419
[Info]    MMOServerPlugin       Position: 0.7373207, 2.159419
[Info]    MMOServerPlugin       Position: 0.7473015, 2.159419
[Info]    MMOServerPlugin       Position: 0.757306, 2.159419
[Info]    MMOServerPlugin       Position: 0.7673727, 2.159419
[Info]    MMOServerPlugin       Position: 0.7773367, 2.159419
[Info]    MMOServerPlugin       Position: 0.7902, 2.159419
[Info]    MMOServerPlugin       Position: 0.800243, 2.159419
[Info]    MMOServerPlugin       Position: 0.8103443, 2.159419
[Info]    MMOServerPlugin       Position: 0.8201808, 2.159419
[Info]    MMOServerPlugin       Position: 0.830246, 2.159419
[Info]    MMOServerPlugin       Position: 0.8401865, 2.159419
[Info]    MMOServerPlugin       Position: 0.8502296, 2.159419
[Info]    MMOServerPlugin       Position: 0.8603005, 2.159419
[Info]    MMOServerPlugin       Position: 0.8734025, 2.159419
[Info]    MMOServerPlugin       Position: 0.8833838, 2.159419
[Info]    MMOServerPlugin       Position: 0.8934663, 2.159419
[Info]    MMOServerPlugin       Position: 0.9033955, 2.159419
[Info]    MMOServerPlugin       Position: 0.9134613, 2.159419
[Info]    MMOServerPlugin       Position: 0.923438, 2.159419
[Info]    MMOServerPlugin       Position: 0.933433, 2.159419
[Info]    MMOServerPlugin       Position: 0.9446188, 2.159419
[Info]    MMOServerPlugin       Position: 0.9599195, 2.159419
[Info]    MMOServerPlugin       Position: 0.971825, 2.159419
[Info]    MMOServerPlugin       Position: 0.9818583, 2.159419
[Info]    MMOServerPlugin       Position: 0.9919363, 2.159419
[Info]    MMOServerPlugin       Position: 1.001902, 2.159419
[Info]    MMOServerPlugin       Position: 1.011945, 2.159419
[Info]    MMOServerPlugin       Position: 1.021919, 2.159419
[Info]    MMOServerPlugin       Position: 1.032055, 2.159419
[Info]    MMOServerPlugin       Position: 1.043725, 2.159419
[Info]    MMOServerPlugin       Position: 1.053802, 2.159419
[Info]    MMOServerPlugin       Position: 1.063739, 2.159419
[Info]    MMOServerPlugin       Position: 1.073756, 2.159419
[Info]    MMOServerPlugin       Position: 1.0838, 2.159419
[Info]    MMOServerPlugin       Position: 1.093767, 2.159419
[Info]    MMOServerPlugin       Position: 1.103777, 2.159419
[Info]    MMOServerPlugin       Position: 1.113865, 2.159419
[Info]    MMOServerPlugin       Position: 1.126387, 2.159419
[Info]    MMOServerPlugin       Position: 1.136379, 2.159419
[Info]    MMOServerPlugin       Position: 1.146592, 2.159419
[Info]    MMOServerPlugin       Position: 1.156482, 2.159419
[Info]    MMOServerPlugin       Position: 1.166378, 2.159419
[Info]    MMOServerPlugin       Position: 1.176438, 2.159419
[Info]    MMOServerPlugin       Position: 1.186373, 2.159419
[Info]    MMOServerPlugin       Position: 1.196397, 2.159419
[Info]    MMOServerPlugin       Position: 1.208398, 2.159419
[Info]    MMOServerPlugin       Position: 1.218331, 2.159419
[Info]    MMOServerPlugin       Position: 1.228362, 2.159419
[Info]    MMOServerPlugin       Position: 1.238374, 2.159419
[Info]    MMOServerPlugin       Position: 1.248353, 2.159419
[Info]    MMOServerPlugin       Position: 1.258363, 2.159419
[Info]    MMOServerPlugin       Position: 1.268396, 2.159419
[Info]    MMOServerPlugin       Position: 1.278351, 2.159419
[Info]    MMOServerPlugin       Position: 1.290509, 2.159419
[Info]    MMOServerPlugin       Position: 1.30054, 2.159419
[Info]    MMOServerPlugin       Position: 1.310514, 2.159419
[Info]    MMOServerPlugin       Position: 1.32097, 2.159419
[Info]    MMOServerPlugin       Position: 1.330543, 2.159419
[Info]    MMOServerPlugin       Position: 1.341077, 2.159419
[Info]    MMOServerPlugin       Position: 1.362028, 2.159419
[Info]    MMOServerPlugin       Position: 1.377159, 2.159419
[Info]    MMOServerPlugin       Position: 1.387101, 2.159419
[Info]    MMOServerPlugin       Position: 1.397085, 2.159419
[Info]    MMOServerPlugin       Position: 1.407072, 2.159419
[Info]    MMOServerPlugin       Position: 1.417219, 2.159419
[Info]    MMOServerPlugin       Position: 1.427051, 2.159419
[Info]    MMOServerPlugin       Position: 1.437074, 2.159419
[Info]    MMOServerPlugin       Position: 1.450666, 2.159419
[Info]    MMOServerPlugin       Position: 1.460788, 2.159419
[Info]    MMOServerPlugin       Position: 1.470675, 2.159419
[Info]    MMOServerPlugin       Position: 1.48063, 2.159419
[Info]    MMOServerPlugin       Position: 1.490658, 2.159419
[Info]    MMOServerPlugin       Position: 1.500599, 2.159419
[Info]    MMOServerPlugin       Position: 1.510663, 2.159419
[Info]    MMOServerPlugin       Position: 1.520671, 2.159419
[Info]    MMOServerPlugin       Position: 1.536583, 2.159419
[Info]    MMOServerPlugin       Position: 1.547401, 2.159419
[Info]    MMOServerPlugin       Position: 1.557589, 2.159419
[Info]    MMOServerPlugin       Position: 1.567398, 2.159419
[Info]    MMOServerPlugin       Position: 1.577352, 2.159419
[Info]    MMOServerPlugin       Position: 1.587317, 2.159419
[Info]    MMOServerPlugin       Position: 1.597366, 2.159419
[Info]    MMOServerPlugin       Position: 1.607405, 2.159419
[Info]    MMOServerPlugin       Position: 1.625203, 2.159419
[Info]    MMOServerPlugin       Position: 1.635195, 2.159419
[Info]    MMOServerPlugin       Position: 1.645235, 2.159419
[Info]    MMOServerPlugin       Position: 1.655182, 2.159419
[Info]    MMOServerPlugin       Position: 1.665217, 2.159419
[Info]    MMOServerPlugin       Position: 1.6752, 2.159419
[Info]    MMOServerPlugin       Position: 1.685322, 2.159419
[Info]    MMOServerPlugin       Position: 1.698744, 2.159419
[Info]    MMOServerPlugin       Position: 1.710783, 2.159419
[Info]    MMOServerPlugin       Position: 1.722777, 2.159419
[Info]    MMOServerPlugin       Position: 1.732799, 2.159419
[Info]    MMOServerPlugin       Position: 1.742795, 2.159419
[Info]    MMOServerPlugin       Position: 1.752798, 2.159419
[Info]    MMOServerPlugin       Position: 1.76282, 2.159419
[Info]    MMOServerPlugin       Position: 1.772809, 2.159419
[Info]    MMOServerPlugin       Position: 1.785497, 2.159419
[Info]    MMOServerPlugin       Position: 1.795488, 2.159419
[Info]    MMOServerPlugin       Position: 1.805598, 2.159419
[Info]    MMOServerPlugin       Position: 1.815559, 2.159419
[Info]    MMOServerPlugin       Position: 1.825503, 2.159419
[Info]    MMOServerPlugin       Position: 1.835579, 2.159419
[Info]    MMOServerPlugin       Position: 1.845556, 2.159419
[Info]    MMOServerPlugin       Position: 1.855523, 2.159419
[Info]    MMOServerPlugin       Position: 1.868793, 2.159419
[Info]    MMOServerPlugin       Position: 1.878747, 2.159419
[Info]    MMOServerPlugin       Position: 1.888767, 2.159419
[Info]    MMOServerPlugin       Position: 1.898991, 2.159419
[Info]    MMOServerPlugin       Position: 1.908911, 2.159419
[Info]    MMOServerPlugin       Position: 1.918742, 2.159419
[Info]    MMOServerPlugin       Position: 1.928791, 2.159419
[Info]    MMOServerPlugin       Position: 1.93884, 2.159419
[Info]    MMOServerPlugin       Position: 1.951513, 2.159419
[Info]    MMOServerPlugin       Position: 1.961474, 2.159419
[Info]    MMOServerPlugin       Position: 1.971439, 2.159419
[Info]    MMOServerPlugin       Position: 1.981423, 2.159419
[Info]    MMOServerPlugin       Position: 1.991488, 2.159419
[Info]    MMOServerPlugin       Position: 2.001464, 2.159419
[Info]    MMOServerPlugin       Position: 2.011472, 2.159419
[Info]    MMOServerPlugin       Position: 2.02177, 2.159419
[Info]    MMOServerPlugin       Position: 2.034604, 2.159419
[Info]    MMOServerPlugin       Position: 2.045368, 2.159419
[Info]    MMOServerPlugin       Position: 2.054662, 2.159419
[Info]    MMOServerPlugin       Position: 2.064662, 2.159419
[Info]    MMOServerPlugin       Position: 2.075078, 2.159419
[Info]    MMOServerPlugin       Position: 2.084655, 2.159419
[Info]    MMOServerPlugin       Position: 2.094656, 2.159419
[Info]    MMOServerPlugin       Position: 2.108784, 2.159419
[Info]    MMOServerPlugin       Position: 2.11887, 2.159419
[Info]    MMOServerPlugin       Position: 2.128839, 2.159419
[Info]    MMOServerPlugin       Position: 2.138863, 2.159419
[Info]    MMOServerPlugin       Position: 2.148896, 2.159419
[Info]    MMOServerPlugin       Position: 2.15881, 2.159419
[Info]    MMOServerPlugin       Position: 2.168793, 2.159419
[Info]    MMOServerPlugin       Position: 2.178864, 2.159419
[Info]    MMOServerPlugin       Position: 2.188973, 2.159419
[Info]    MMOServerPlugin       Position: 2.20129, 2.159419
[Info]    MMOServerPlugin       Position: 2.211154, 2.159419
[Info]    MMOServerPlugin       Position: 2.221118, 2.159419
[Info]    MMOServerPlugin       Position: 2.23118, 2.159419
[Info]    MMOServerPlugin       Position: 2.241235, 2.159419
[Info]    MMOServerPlugin       Position: 2.251365, 2.159419
[Info]    MMOServerPlugin       Position: 2.26132, 2.159419
[Info]    MMOServerPlugin       Position: 2.271788, 2.159419
[Info]    MMOServerPlugin       Position: 2.284852, 2.159419
[Info]    MMOServerPlugin       Position: 2.294749, 2.159419
[Info]    MMOServerPlugin       Position: 2.304789, 2.159419
[Info]    MMOServerPlugin       Position: 2.314754, 2.159419
[Info]    MMOServerPlugin       Position: 2.324749, 2.159419
[Info]    MMOServerPlugin       Position: 2.33481, 2.159419
[Info]    MMOServerPlugin       Position: 2.344762, 2.159419
[Info]    MMOServerPlugin       Position: 2.359251, 2.159419
[Info]    MMOServerPlugin       Position: 2.368958, 2.159419
[Info]    MMOServerPlugin       Position: 2.378953, 2.159419
[Info]    MMOServerPlugin       Position: 2.389004, 2.159419
[Info]    MMOServerPlugin       Position: 2.398954, 2.159419
[Info]    MMOServerPlugin       Position: 2.421679, 2.159419
[Info]    MMOServerPlugin       Position: 2.434125, 2.159419
[Info]    MMOServerPlugin       Position: 2.449519, 2.159419
[Info]    MMOServerPlugin       Position: 2.460308, 2.159419
[Info]    MMOServerPlugin       Position: 2.473011, 2.159419
[Info]    MMOServerPlugin       Position: 2.484712, 2.159419
[Info]    MMOServerPlugin       Position: 2.494679, 2.159419
[Info]    MMOServerPlugin       Position: 2.504634, 2.159419
[Info]    MMOServerPlugin       Position: 2.514698, 2.159419
[Info]    MMOServerPlugin       Position: 2.527468, 2.159419
[Info]    MMOServerPlugin       Position: 2.537574, 2.159419
[Info]    MMOServerPlugin       Position: 2.547552, 2.159419
[Info]    MMOServerPlugin       Position: 2.557457, 2.159419
[Info]    MMOServerPlugin       Position: 2.56756, 2.159419
[Info]    MMOServerPlugin       Position: 2.577507, 2.159419
[Info]    MMOServerPlugin       Position: 2.587492, 2.159419
[Info]    MMOServerPlugin       Position: 2.597534, 2.159419
[Info]    MMOServerPlugin       Position: 2.609852, 2.159419
[Info]    MMOServerPlugin       Position: 2.61972, 2.159419
[Info]    MMOServerPlugin       Position: 2.629711, 2.159419
[Info]    MMOServerPlugin       Position: 2.639764, 2.159419
[Info]    MMOServerPlugin       Position: 2.649885, 2.159419
[Info]    MMOServerPlugin       Position: 2.659746, 2.159419
[Info]    MMOServerPlugin       Position: 2.669777, 2.159419
[Info]    MMOServerPlugin       Position: 2.67973, 2.159419
[Info]    MMOServerPlugin       Position: 2.691684, 2.159419
[Info]    MMOServerPlugin       Position: 2.701772, 2.159419
[Info]    MMOServerPlugin       Position: 2.711733, 2.159419
[Info]    MMOServerPlugin       Position: 2.721737, 2.159419
[Info]    MMOServerPlugin       Position: 2.731757, 2.159419
[Info]    MMOServerPlugin       Position: 2.741812, 2.159419
[Info]    MMOServerPlugin       Position: 2.751682, 2.159419
[Info]    MMOServerPlugin       Position: 2.76177, 2.159419
[Info]    MMOServerPlugin       Position: 2.773612, 2.159419
[Info]    MMOServerPlugin       Position: 2.783597, 2.159419
[Info]    MMOServerPlugin       Position: 2.793682, 2.159419
[Info]    MMOServerPlugin       Position: 2.803594, 2.159419
[Info]    MMOServerPlugin       Position: 2.813654, 2.159419
[Info]    MMOServerPlugin       Position: 2.823765, 2.159419
[Info]    MMOServerPlugin       Position: 2.833967, 2.159419
[Info]    MMOServerPlugin       Position: 2.844434, 2.159419
[Info]    MMOServerPlugin       Position: 2.858147, 2.159419
[Info]    MMOServerPlugin       Position: 2.868133, 2.159419
[Info]    MMOServerPlugin       Position: 2.87813, 2.159419
[Info]    MMOServerPlugin       Position: 2.888141, 2.159419
[Info]    MMOServerPlugin       Position: 2.899173, 2.159419
[Info]    MMOServerPlugin       Position: 2.909139, 2.159419
[Info]    MMOServerPlugin       Position: 2.919157, 2.159419
[Info]    MMOServerPlugin       Position: 2.929093, 2.159419
[Info]    MMOServerPlugin       Position: 2.941965, 2.159419
[Info]    MMOServerPlugin       Position: 2.952045, 2.159419
[Info]    MMOServerPlugin       Position: 2.96206, 2.159419
[Info]    MMOServerPlugin       Position: 2.971959, 2.159419
[Info]    MMOServerPlugin       Position: 2.982012, 2.159419
[Info]    MMOServerPlugin       Position: 2.991984, 2.159419
[Info]    MMOServerPlugin       Position: 3.002011, 2.159419
[Info]    MMOServerPlugin       Position: 3.01202, 2.159419
[Info]    MMOServerPlugin       Position: 3.024909, 2.159419
[Info]    MMOServerPlugin       Position: 3.034951, 2.159419
[Info]    MMOServerPlugin       Position: 3.044951, 2.159419
[Info]    MMOServerPlugin       Position: 3.056998, 2.159419
[Info]    MMOServerPlugin       Position: 3.06829, 2.159419
[Info]    MMOServerPlugin       Position: 3.078284, 2.159419
[Info]    MMOServerPlugin       Position: 3.088273, 2.159419
[Info]    MMOServerPlugin       Position: 3.0983, 2.159419
[Info]    MMOServerPlugin       Position: 3.109195, 2.159419
[Info]    MMOServerPlugin       Position: 3.11925, 2.159419
[Info]    MMOServerPlugin       Position: 3.129165, 2.159419
[Info]    MMOServerPlugin       Position: 3.139203, 2.159419
[Info]    MMOServerPlugin       Position: 3.149126, 2.159419
[Info]    MMOServerPlugin       Position: 3.159244, 2.159419
[Info]    MMOServerPlugin       Position: 3.171193, 2.159419
[Info]    MMOServerPlugin       Position: 3.181786, 2.159419
[Info]    MMOServerPlugin       Position: 3.191818, 2.159419
[Info]    MMOServerPlugin       Position: 3.201821, 2.159419
[Info]    MMOServerPlugin       Position: 3.211843, 2.159419
[Info]    MMOServerPlugin       Position: 3.222652, 2.159419
[Info]    MMOServerPlugin       Position: 3.235108, 2.159419
[Info]    MMOServerPlugin       Position: 3.246719, 2.159419
[Info]    MMOServerPlugin       Position: 3.256722, 2.159419
[Info]    MMOServerPlugin       Position: 3.266684, 2.159419
[Info]    MMOServerPlugin       Position: 3.276695, 2.159419
[Info]    MMOServerPlugin       Position: 3.286648, 2.159419
[Info]    MMOServerPlugin       Position: 3.296719, 2.159419
[Info]    MMOServerPlugin       Position: 3.306655, 2.159419
[Info]    MMOServerPlugin       Position: 3.316651, 2.159419
[Info]    MMOServerPlugin       Position: 3.32678, 2.159419
[Info]    MMOServerPlugin       Position: 3.336901, 2.159419
[Info]    MMOServerPlugin       Position: 3.346701, 2.159419
[Info]    MMOServerPlugin       Position: 3.356747, 2.159419
[Info]    MMOServerPlugin       Position: 3.367105, 2.159419
[Info]    MMOServerPlugin       Position: 3.37689, 2.159419
[Info]    MMOServerPlugin       Position: 3.386999, 2.159419
[Info]    MMOServerPlugin       Position: 3.397075, 2.159419
[Info]    MMOServerPlugin       Position: 3.406931, 2.159419
[Info]    MMOServerPlugin       Position: 3.41697, 2.159419
[Info]    MMOServerPlugin       Position: 3.426917, 2.159419
[Info]    MMOServerPlugin       Position: 3.436972, 2.159419
[Info]    MMOServerPlugin       Position: 3.446965, 2.159419
[Info]    MMOServerPlugin       Position: 3.456942, 2.159419
[Info]    MMOServerPlugin       Position: 3.46695, 2.159419
[Info]    MMOServerPlugin       Position: 3.476953, 2.159419
[Info]    MMOServerPlugin       Position: 3.486942, 2.159419
[Info]    MMOServerPlugin       Position: 3.496941, 2.159419
[Info]    MMOServerPlugin       Position: 3.50698, 2.159419
[Info]    MMOServerPlugin       Position: 3.525865, 2.159419
[Info]    MMOServerPlugin       Position: 3.535785, 2.159419
[Info]    MMOServerPlugin       Position: 3.545878, 2.159419
[Info]    MMOServerPlugin       Position: 3.555673, 2.159419
[Info]    MMOServerPlugin       Position: 3.565936, 2.159419
[Info]    MMOServerPlugin       Position: 3.575678, 2.159419
[Info]    MMOServerPlugin       Position: 3.585688, 2.159419
[Info]    MMOServerPlugin       Position: 3.59572, 2.159419
[Info]    MMOServerPlugin       Position: 3.606195, 2.159419
[Info]    MMOServerPlugin       Position: 3.615685, 2.159419
[Info]    MMOServerPlugin       Position: 3.625738, 2.159419
[Info]    MMOServerPlugin       Position: 3.6357, 2.159419
[Info]    MMOServerPlugin       Position: 3.645678, 2.159419
[Info]    MMOServerPlugin       Position: 3.655793, 2.159419
[Info]    MMOServerPlugin       Position: 3.665683, 2.159419
[Info]    MMOServerPlugin       Position: 3.675709, 2.159419
[Info]    MMOServerPlugin       Position: 3.68573, 2.159419
[Info]    MMOServerPlugin       Position: 3.695695, 2.159419
[Info]    MMOServerPlugin       Position: 3.705685, 2.159419
[Info]    MMOServerPlugin       Position: 3.715753, 2.159419
[Info]    MMOServerPlugin       Position: 3.72598, 2.159419
[Info]    MMOServerPlugin       Position: 3.735882, 2.159419
[Info]    MMOServerPlugin       Position: 3.745931, 2.159419
[Info]    MMOServerPlugin       Position: 3.75587, 2.159419
[Info]    MMOServerPlugin       Position: 3.765865, 2.159419
[Info]    MMOServerPlugin       Position: 3.775944, 2.159419
[Info]    MMOServerPlugin       Position: 3.786086, 2.159419
[Info]    MMOServerPlugin       Position: 3.795937, 2.159419
[Info]    MMOServerPlugin       Position: 3.805905, 2.159419
[Info]    MMOServerPlugin       Position: 3.815896, 2.159419
[Info]    MMOServerPlugin       Position: 3.825858, 2.159419
[Info]    MMOServerPlugin       Position: 3.836049, 2.159419
[Info]    MMOServerPlugin       Position: 3.845978, 2.159419
[Info]    MMOServerPlugin       Position: 3.855877, 2.159419
[Info]    MMOServerPlugin       Position: 3.86595, 2.159419
[Info]    MMOServerPlugin       Position: 3.875865, 2.159419
[Info]    MMOServerPlugin       Goodbye adventurer, 16
[Info]    ClientManager         Client [16] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59931.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63737.
[Info]    ClientManager         New client [17] connected [127.0.0.1:59931|127.0.0.1:63737].
[Info]    MMOServerPlugin       Welcome adventurer, 17
[Info]    MMOServerPlugin       Goodbye adventurer, 17
[Info]    ClientManager         Client [17] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59932.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63738.
[Info]    ClientManager         New client [18] connected [127.0.0.1:59932|127.0.0.1:63738].
[Info]    MMOServerPlugin       Welcome adventurer, 18
[Info]    MMOServerPlugin       Goodbye adventurer, 18
[Info]    ClientManager         Client [18] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59933.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63739.
[Info]    ClientManager         New client [19] connected [127.0.0.1:59933|127.0.0.1:63739].
[Info]    MMOServerPlugin       Welcome adventurer, 19
[Info]    MMOServerPlugin       Position: 0.242285, -0.2414763
[Info]    MMOServerPlugin       Position: 0.242285, -0.2289096
[Info]    MMOServerPlugin       Position: 0.242285, -0.2191193
[Info]    MMOServerPlugin       Position: 0.242285, -0.2091233
[Info]    MMOServerPlugin       Position: 0.242285, -0.1991668
[Info]    MMOServerPlugin       Position: 0.242285, -0.1891281
[Info]    MMOServerPlugin       Position: 0.242285, -0.1790666
[Info]    MMOServerPlugin       Position: 0.242285, -0.1691411
[Info]    MMOServerPlugin       Position: 0.242285, -0.1590631
[Info]    MMOServerPlugin       Position: 0.242285, -0.1490743
[Info]    MMOServerPlugin       Position: 0.242285, -0.1391448
[Info]    MMOServerPlugin       Position: 0.242285, -0.1291668
[Info]    MMOServerPlugin       Position: 0.242285, -0.1190916
[Info]    MMOServerPlugin       Position: 0.242285, -0.1090901
[Info]    MMOServerPlugin       Position: 0.242285, -0.09914981
[Info]    MMOServerPlugin       Position: 0.242285, -0.08906806
[Info]    MMOServerPlugin       Position: 0.242285, -0.07891656
[Info]    MMOServerPlugin       Position: 0.242285, -0.06910406
[Info]    MMOServerPlugin       Position: 0.242285, -0.05909756
[Info]    MMOServerPlugin       Position: 0.242285, -0.04908756
[Info]    MMOServerPlugin       Position: 0.242285, -0.03911656
[Info]    MMOServerPlugin       Position: 0.242285, -0.02908156
[Info]    MMOServerPlugin       Position: 0.242285, -0.01897606
[Info]    MMOServerPlugin       Position: 0.242285, -0.009020057
[Info]    MMOServerPlugin       Position: 0.242285, 0.000961693
[Info]    MMOServerPlugin       Position: 0.242285, 0.01101269
[Info]    MMOServerPlugin       Position: 0.242285, 0.02116744
[Info]    MMOServerPlugin       Position: 0.242285, 0.03301694
[Info]    MMOServerPlugin       Position: 0.242285, 0.05525969
[Info]    MMOServerPlugin       Position: 0.242285, 0.06590294
[Info]    MMOServerPlugin       Position: 0.242285, 0.07526994
[Info]    MMOServerPlugin       Position: 0.242285, 0.08527194
[Info]    MMOServerPlugin       Position: 0.242285, 0.09527594
[Info]    MMOServerPlugin       Position: 0.242285, 0.1053247
[Info]    MMOServerPlugin       Position: 0.242285, 0.1153484
[Info]    MMOServerPlugin       Position: 0.242285, 0.1253244
[Info]    MMOServerPlugin       Position: 0.242285, 0.1353459
[Info]    MMOServerPlugin       Position: 0.242285, 0.1454782
[Info]    MMOServerPlugin       Position: 0.242285, 0.1553154
[Info]    MMOServerPlugin       Position: 0.242285, 0.1652672
[Info]    MMOServerPlugin       Position: 0.242285, 0.1752967
[Info]    MMOServerPlugin       Position: 0.242285, 0.1853792
[Info]    MMOServerPlugin       Position: 0.242285, 0.1952847
[Info]    MMOServerPlugin       Position: 0.242285, 0.2053017
[Info]    MMOServerPlugin       Position: 0.242285, 0.2153512
[Info]    MMOServerPlugin       Position: 0.242285, 0.2253249
[Info]    MMOServerPlugin       Position: 0.242285, 0.2352992
[Info]    MMOServerPlugin       Position: 0.242285, 0.2453655
[Info]    MMOServerPlugin       Position: 0.242285, 0.2553452
[Info]    MMOServerPlugin       Position: 0.242285, 0.2653042
[Info]    MMOServerPlugin       Position: 0.242285, 0.2753632
[Info]    MMOServerPlugin       Position: 0.242285, 0.2853087
[Info]    MMOServerPlugin       Position: 0.242285, 0.2953145
[Info]    MMOServerPlugin       Position: 0.242285, 0.3053517
[Info]    MMOServerPlugin       Position: 0.242285, 0.3153027
[Info]    MMOServerPlugin       Position: 0.242285, 0.3253567
[Info]    MMOServerPlugin       Position: 0.242285, 0.3353374
[Info]    MMOServerPlugin       Position: 0.242285, 0.3453254
[Info]    MMOServerPlugin       Position: 0.242285, 0.3553132
[Info]    MMOServerPlugin       Position: 0.242285, 0.3653367
[Info]    MMOServerPlugin       Position: 0.242285, 0.3754442
[Info]    MMOServerPlugin       Position: 0.242285, 0.3853307
[Info]    MMOServerPlugin       Position: 0.242285, 0.3954234
[Info]    MMOServerPlugin       Position: 0.242285, 0.4053394
[Info]    MMOServerPlugin       Position: 0.242285, 0.4153247
[Info]    MMOServerPlugin       Position: 0.242285, 0.4253489
[Info]    MMOServerPlugin       Position: 0.242285, 0.4353411
[Info]    MMOServerPlugin       Position: 0.242285, 0.4459329
[Info]    MMOServerPlugin       Position: 0.242285, 0.4553731
[Info]    MMOServerPlugin       Position: 0.242285, 0.4653466
[Info]    MMOServerPlugin       Position: 0.242285, 0.4753481
[Info]    MMOServerPlugin       Position: 0.242285, 0.4853699
[Info]    MMOServerPlugin       Position: 0.242285, 0.4953044
[Info]    MMOServerPlugin       Position: 0.242285, 0.5054137
[Info]    MMOServerPlugin       Position: 0.242285, 0.5154704
[Info]    MMOServerPlugin       Position: 0.242285, 0.5254272
[Info]    MMOServerPlugin       Position: 0.242285, 0.5353609
[Info]    MMOServerPlugin       Position: 0.242285, 0.5453684
[Info]    MMOServerPlugin       Position: 0.242285, 0.5553964
[Info]    MMOServerPlugin       Position: 0.242285, 0.5653455
[Info]    MMOServerPlugin       Position: 0.242285, 0.575426
[Info]    MMOServerPlugin       Position: 0.242285, 0.585385
