[Trace]   DarkRiftServer        System Details:
                                	OS: Microsoft Windows NT 6.2.9200.0
                                	CLS Version: 4.0.30319.42000
                                	DarkRift: 2.3.1.0 - Free
[Info]    MMOServerPlugin       Launching server... 
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
[Info]    MMOServerPlugin       Position: -0.1106599, 0.6966482
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7066817
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7166547
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7265754
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7369505
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7469322
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7575377
[Info]    MMOServerPlugin       Position: -0.1106599, 0.767306
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7773737
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7881335
[Info]    MMOServerPlugin       Position: -0.1106599, 0.7981263
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8105471
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8203115
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8302696
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8411521
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8510883
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8610871
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8715861
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8821428
[Info]    MMOServerPlugin       Position: -0.1106599, 0.8948551
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9065171
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9159806
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9259873
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9360373
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9460503
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9559945
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9660573
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9767045
[Info]    MMOServerPlugin       Position: -0.1106599, 0.9868183
[Info]    MMOServerPlugin       Position: -0.1106599, 0.996686
[Info]    MMOServerPlugin       Position: -0.1106599, 1.006633
[Info]    MMOServerPlugin       Position: -0.1106599, 1.01777
[Info]    MMOServerPlugin       Position: -0.1106599, 1.027964
[Info]    MMOServerPlugin       Position: -0.1106599, 1.037755
[Info]    MMOServerPlugin       Position: -0.1106599, 1.047781
[Info]    MMOServerPlugin       Position: -0.1106599, 1.057786
[Info]    MMOServerPlugin       Position: -0.1106599, 1.067781
[Info]    MMOServerPlugin       Position: -0.1106599, 1.077847
[Info]    MMOServerPlugin       Position: -0.1106599, 1.087877
[Info]    MMOServerPlugin       Position: -0.1106599, 1.097844
[Info]    MMOServerPlugin       Position: -0.1106599, 1.107815
[Info]    MMOServerPlugin       Position: -0.1106599, 1.117859
[Info]    MMOServerPlugin       Position: -0.1106599, 1.127766
[Info]    MMOServerPlugin       Position: -0.1106599, 1.138019
[Info]    MMOServerPlugin       Position: -0.1106599, 1.147892
[Info]    MMOServerPlugin       Position: -0.1106599, 1.157909
[Info]    MMOServerPlugin       Position: -0.1106599, 1.167803
[Info]    MMOServerPlugin       Position: -0.1106599, 1.17783
[Info]    MMOServerPlugin       Position: -0.1106599, 1.187901
[Info]    MMOServerPlugin       Position: -0.1106599, 1.197852
[Info]    MMOServerPlugin       Position: -0.1106599, 1.207904
[Info]    MMOServerPlugin       Position: -0.1106599, 1.217916
[Info]    MMOServerPlugin       Position: -0.1106599, 1.228047
[Info]    MMOServerPlugin       Position: -0.1106599, 1.238595
[Info]    MMOServerPlugin       Position: -0.1106599, 1.248465
[Info]    MMOServerPlugin       Position: -0.1106599, 1.258487
[Info]    MMOServerPlugin       Position: -0.1106599, 1.268559
[Info]    MMOServerPlugin       Position: -0.1106599, 1.278479
[Info]    MMOServerPlugin       Position: -0.1106599, 1.289014
[Info]    MMOServerPlugin       Position: -0.1106599, 1.298633
[Info]    MMOServerPlugin       Position: -0.1106599, 1.308491
[Info]    MMOServerPlugin       Position: -0.1106599, 1.318498
[Info]    MMOServerPlugin       Position: -0.1106599, 1.328544
[Info]    MMOServerPlugin       Position: -0.1106599, 1.338747
[Info]    MMOServerPlugin       Position: -0.1106599, 1.348505
[Info]    MMOServerPlugin       Position: -0.1106599, 1.358672
[Info]    MMOServerPlugin       Position: -0.1106599, 1.36878
[Info]    MMOServerPlugin       Position: -0.1106599, 1.378614
[Info]    MMOServerPlugin       Position: -0.1106599, 1.388621
[Info]    MMOServerPlugin       Position: -0.1106599, 1.398609
[Info]    MMOServerPlugin       Position: -0.1106599, 1.408789
[Info]    MMOServerPlugin       Position: -0.1106599, 1.418857
[Info]    MMOServerPlugin       Position: -0.1106599, 1.431549
[Info]    MMOServerPlugin       Position: -0.1106599, 1.441326
[Info]    MMOServerPlugin       Position: -0.1106599, 1.451424
[Info]    MMOServerPlugin       Position: -0.1106599, 1.461329
[Info]    MMOServerPlugin       Position: -0.1106599, 1.471506
[Info]    MMOServerPlugin       Position: -0.1106599, 1.48134
[Info]    MMOServerPlugin       Position: -0.1106599, 1.491291
[Info]    MMOServerPlugin       Position: -0.1106599, 1.501656
[Info]    MMOServerPlugin       Position: -0.1106599, 1.515407
[Info]    MMOServerPlugin       Position: -0.1106599, 1.525148
[Info]    MMOServerPlugin       Position: -0.1106599, 1.535175
[Info]    MMOServerPlugin       Position: -0.1106599, 1.545206
[Info]    MMOServerPlugin       Position: -0.1106599, 1.56541
[Info]    MMOServerPlugin       Position: -0.1106599, 1.576137
[Info]    MMOServerPlugin       Position: -0.1106599, 1.591237
[Info]    MMOServerPlugin       Position: -0.1106599, 1.6011
[Info]    MMOServerPlugin       Position: -0.1106599, 1.611319
[Info]    MMOServerPlugin       Position: -0.1106599, 1.621175
[Info]    MMOServerPlugin       Position: -0.1106599, 1.631135
[Info]    MMOServerPlugin       Position: -0.1106599, 1.641162
[Info]    MMOServerPlugin       Position: -0.1106599, 1.651153
[Info]    MMOServerPlugin       Position: -0.1106599, 1.661165
[Info]    MMOServerPlugin       Position: -0.1106599, 1.67391
[Info]    MMOServerPlugin       Position: -0.1106599, 1.683358
[Info]    MMOServerPlugin       Position: -0.1106599, 1.693497
[Info]    MMOServerPlugin       Position: -0.1106599, 1.703704
[Info]    MMOServerPlugin       Position: -0.1106599, 1.713449
[Info]    MMOServerPlugin       Position: -0.1106599, 1.723505
[Info]    MMOServerPlugin       Position: -0.1106599, 1.735067
[Info]    MMOServerPlugin       Position: -0.1106599, 1.745129
[Info]    MMOServerPlugin       Position: -0.1106599, 1.758597
[Info]    MMOServerPlugin       Position: -0.1106599, 1.768519
[Info]    MMOServerPlugin       Position: -0.1106599, 1.778566
[Info]    MMOServerPlugin       Position: -0.1106599, 1.788578
[Info]    MMOServerPlugin       Position: -0.1106599, 1.798545
[Info]    MMOServerPlugin       Position: -0.1106599, 1.80854
[Info]    MMOServerPlugin       Position: -0.1106599, 1.818587
[Info]    MMOServerPlugin       Position: -0.1106599, 1.830217
[Info]    MMOServerPlugin       Position: -0.1106599, 1.843629
[Info]    MMOServerPlugin       Position: -0.1106599, 1.85357
[Info]    MMOServerPlugin       Position: -0.1106599, 1.863545
[Info]    MMOServerPlugin       Position: -0.1106599, 1.873485
[Info]    MMOServerPlugin       Position: -0.1106599, 1.883552
[Info]    MMOServerPlugin       Position: -0.1106599, 1.893604
[Info]    MMOServerPlugin       Position: -0.1106599, 1.90349
[Info]    MMOServerPlugin       Position: -0.1106599, 1.913557
[Info]    MMOServerPlugin       Position: -0.1106599, 1.923534
[Info]    MMOServerPlugin       Position: -0.1106599, 1.934726
[Info]    MMOServerPlugin       Position: -0.1106599, 1.944742
[Info]    MMOServerPlugin       Position: -0.1106599, 1.954769
[Info]    MMOServerPlugin       Position: -0.1106599, 1.964843
[Info]    MMOServerPlugin       Position: -0.1106599, 1.974722
[Info]    MMOServerPlugin       Position: -0.1106599, 1.984697
[Info]    MMOServerPlugin       Position: -0.1106599, 1.994977
[Info]    MMOServerPlugin       Position: -0.1106599, 2.004752
[Info]    MMOServerPlugin       Position: -0.1106599, 2.014716
[Info]    MMOServerPlugin       Position: -0.1106599, 2.025369
[Info]    MMOServerPlugin       Position: -0.1106599, 2.037758
[Info]    MMOServerPlugin       Position: -0.1106599, 2.049828
[Info]    MMOServerPlugin       Position: -0.1106599, 2.059297
[Info]    MMOServerPlugin       Position: -0.1106599, 2.069345
[Info]    MMOServerPlugin       Position: -0.1106599, 2.079232
[Info]    MMOServerPlugin       Position: -0.1106599, 2.089284
[Info]    MMOServerPlugin       Position: -0.1106599, 2.099264
[Info]    MMOServerPlugin       Position: -0.1106599, 2.109245
[Info]    MMOServerPlugin       Position: -0.1106599, 2.119356
[Info]    MMOServerPlugin       Position: -0.1106599, 2.129524
[Info]    MMOServerPlugin       Position: -0.1106599, 2.139276
[Info]    MMOServerPlugin       Position: -0.1106599, 2.149239
[Info]    MMOServerPlugin       Position: -0.1106599, 2.159341
[Info]    MMOServerPlugin       Position: -0.1106599, 2.169244
[Info]    MMOServerPlugin       Position: -0.1106599, 2.179267
[Info]    MMOServerPlugin       Position: -0.1106599, 2.189318
[Info]    MMOServerPlugin       Position: -0.1106599, 2.199277
[Info]    MMOServerPlugin       Position: -0.1106599, 2.209315
[Info]    MMOServerPlugin       Position: -0.1106599, 2.219623
[Info]    MMOServerPlugin       Position: -0.1106599, 2.229267
[Info]    MMOServerPlugin       Position: -0.1106599, 2.239261
[Info]    MMOServerPlugin       Position: -0.1106599, 2.249346
[Info]    MMOServerPlugin       Position: -0.1106599, 2.259297
[Info]    MMOServerPlugin       Position: -0.1106599, 2.269315
[Info]    MMOServerPlugin       Position: -0.1106599, 2.279339
[Info]    MMOServerPlugin       Position: -0.1106599, 2.289543
[Info]    MMOServerPlugin       Position: -0.1106599, 2.300407
[Info]    MMOServerPlugin       Position: -0.1106599, 2.310058
[Info]    MMOServerPlugin       Goodbye adventurer, 0
[Info]    ClientManager         Client [0] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59939.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63745.
[Info]    ClientManager         New client [1] connected [127.0.0.1:59939|127.0.0.1:63745].
[Info]    MMOServerPlugin       Welcome adventurer, 1
[Info]    MMOServerPlugin       Goodbye adventurer, 1
[Info]    ClientManager         Client [1] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59940.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63746.
[Info]    ClientManager         New client [2] connected [127.0.0.1:59940|127.0.0.1:63746].
[Info]    MMOServerPlugin       Welcome adventurer, 2
[Info]    MMOServerPlugin       Goodbye adventurer, 2
[Info]    ClientManager         Client [2] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59941.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63747.
[Info]    ClientManager         New client [3] connected [127.0.0.1:59941|127.0.0.1:63747].
[Info]    MMOServerPlugin       Welcome adventurer, 3
[Info]    MMOServerPlugin       Goodbye adventurer, 3
[Info]    ClientManager         Client [3] disconnected.
[Trace]   DefaultNetworkListener Accepted TCP connection from 127.0.0.1:59942.
[Trace]   DefaultNetworkListener Accepted UDP connection from 127.0.0.1:63748.
[Info]    ClientManager         New client [4] connected [127.0.0.1:59942|127.0.0.1:63748].
[Info]    MMOServerPlugin       Welcome adventurer, 4
[Info]    MMOServerPlugin       Position: -0.0759691, 0.04175621
[Info]    MMOServerPlugin       Position: -0.0759691, 0.06370896
[Info]    MMOServerPlugin       Position: -0.0759691, 0.08193196
[Info]    MMOServerPlugin       Position: -0.0759691, 0.09530921
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1058035
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1161475
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1274857
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1381012
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1491732
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1622594
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1760339
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1864147
[Info]    MMOServerPlugin       Position: -0.0759691, 0.1964439
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2070412
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2190802
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2291107
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2391222
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2491979
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2591217
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2706617
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2806169
[Info]    MMOServerPlugin       Position: -0.0759691, 0.2905222
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3005702
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3105219
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3207079
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3306754
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3408154
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3506182
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3606222
[Info]    MMOServerPlugin       Position: -0.0759691, 0.370526
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3842217
[Info]    MMOServerPlugin       Position: -0.0759691, 0.3944499
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4090247
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4189199
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4296494
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4395187
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4495167
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4596129
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4695576
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4795631
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4896584
[Info]    MMOServerPlugin       Position: -0.0759691, 0.4995709
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5095536
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5196069
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5302956
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5423459
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5543239
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5663157
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5762497
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5863584
[Info]    MMOServerPlugin       Position: -0.0759691, 0.5962487
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6062797
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6163827
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6262541
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6362854
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6462866
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6676804
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6795716
[Info]    MMOServerPlugin       Position: -0.0759691, 0.6904771
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7001589
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7102057
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7202214
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7301596
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7402314
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7502477
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7601947
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7702719
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7802042
[Info]    MMOServerPlugin       Position: -0.0759691, 0.7902259
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8002119
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8102142
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8202597
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8310764
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8410812
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8510442
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8610867
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8710309
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8810877
[Info]    MMOServerPlugin       Position: -0.0759691, 0.8911136
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9010946
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9116344
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9214714
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9314588
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9414441
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9514806
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9615836
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9721034
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9821634
[Info]    MMOServerPlugin       Position: -0.0759691, 0.9921386
[Info]    MMOServerPlugin       Position: -0.0759691, 1.002131
[Info]    MMOServerPlugin       Position: -0.0759691, 1.012234
[Info]    MMOServerPlugin       Position: -0.0759691, 1.02264
[Info]    MMOServerPlugin       Position: -0.0759691, 1.032709
[Info]    MMOServerPlugin       Position: -0.0759691, 1.043106
[Info]    MMOServerPlugin       Position: -0.0759691, 1.052701
[Info]    MMOServerPlugin       Position: -0.0759691, 1.062712
[Info]    MMOServerPlugin       Position: -0.0759691, 1.072733
[Info]    MMOServerPlugin       Position: -0.0759691, 1.082741
[Info]    MMOServerPlugin       Position: -0.0759691, 1.092704
[Info]    MMOServerPlugin       Position: -0.0759691, 1.10315
[Info]    MMOServerPlugin       Position: -0.0759691, 1.112691
[Info]    MMOServerPlugin       Position: -0.0759691, 1.122696
[Info]    MMOServerPlugin       Position: -0.0759691, 1.13272
[Info]    MMOServerPlugin       Position: -0.0759691, 1.142726
[Info]    MMOServerPlugin       Position: -0.0759691, 1.152746
[Info]    MMOServerPlugin       Position: -0.0759691, 1.162757
[Info]    MMOServerPlugin       Position: -0.0759691, 1.174617
[Info]    MMOServerPlugin       Position: -0.0759691, 1.184213
[Info]    MMOServerPlugin       Position: -0.0759691, 1.194239
[Info]    MMOServerPlugin       Position: -0.0759691, 1.204275
[Info]    MMOServerPlugin       Position: -0.0759691, 1.214191
[Info]    MMOServerPlugin       Position: -0.0759691, 1.22427
[Info]    MMOServerPlugin       Position: -0.0759691, 1.234605
[Info]    MMOServerPlugin       Position: -0.0759691, 1.24552
[Info]    MMOServerPlugin       Position: -0.0759691, 1.255437
[Info]    MMOServerPlugin       Position: -0.0759691, 1.265915
[Info]    MMOServerPlugin       Position: -0.0759691, 1.283411
[Info]    MMOServerPlugin       Position: -0.0759691, 1.297035
[Info]    MMOServerPlugin       Position: -0.0759691, 1.315437
[Info]    MMOServerPlugin       Position: -0.0759691, 1.329893
[Info]    MMOServerPlugin       Position: -0.0759691, 1.339984
[Info]    MMOServerPlugin       Position: -0.0759691, 1.349846
[Info]    MMOServerPlugin       Position: -0.0759691, 1.362738
[Info]    MMOServerPlugin       Position: -0.0759691, 1.372677
[Info]    MMOServerPlugin       Position: -0.0759691, 1.382855
[Info]    MMOServerPlugin       Position: -0.0759691, 1.392646
[Info]    MMOServerPlugin       Position: -0.0759691, 1.40267
[Info]    MMOServerPlugin       Position: -0.0759691, 1.412751
[Info]    MMOServerPlugin       Position: -0.0759691, 1.422651
[Info]    MMOServerPlugin       Position: -0.0759691, 1.433439
[Info]    MMOServerPlugin       Position: -0.0759691, 1.447259
[Info]    MMOServerPlugin       Position: -0.0759691, 1.457183
[Info]    MMOServerPlugin       Position: -0.0759691, 1.467254
[Info]    MMOServerPlugin       Position: -0.0759691, 1.477137
[Info]    MMOServerPlugin       Position: -0.0759691, 1.487165
[Info]    MMOServerPlugin       Position: -0.0759691, 1.497165
[Info]    MMOServerPlugin       Position: -0.0759691, 1.507233
[Info]    MMOServerPlugin       Position: -0.0759691, 1.517706
[Info]    MMOServerPlugin       Position: -0.0759691, 1.532032
[Info]    MMOServerPlugin       Position: -0.0759691, 1.542049
[Info]    MMOServerPlugin       Position: -0.0759691, 1.552083
[Info]    MMOServerPlugin       Position: -0.0759691, 1.562025
[Info]    MMOServerPlugin       Position: -0.0759691, 1.572004
[Info]    MMOServerPlugin       Position: -0.0759691, 1.58204
[Info]    MMOServerPlugin       Position: -0.0759691, 1.592109
[Info]    MMOServerPlugin       Position: -0.0759691, 1.602025
[Info]    MMOServerPlugin       Position: -0.0759691, 1.616724
[Info]    MMOServerPlugin       Position: -0.0759691, 1.626773
[Info]    MMOServerPlugin       Position: -0.0759691, 1.636783
[Info]    MMOServerPlugin       Position: -0.0759691, 1.646762
[Info]    MMOServerPlugin       Position: -0.0759691, 1.657011
[Info]    MMOServerPlugin       Position: -0.0759691, 1.66941
[Info]    MMOServerPlugin       Position: -0.0759691, 1.679895
[Info]    MMOServerPlugin       Position: -0.0759691, 1.696736
[Info]    MMOServerPlugin       Position: -0.0759691, 1.709993
[Info]    MMOServerPlugin       Position: -0.0759691, 1.720063
[Info]    MMOServerPlugin       Position: -0.0759691, 1.742558
[Info]    MMOServerPlugin       Position: -0.0759691, 1.755566
[Info]    MMOServerPlugin       Position: -0.0759691, 1.767257
[Info]    MMOServerPlugin       Position: -0.0759691, 1.781523
[Info]    MMOServerPlugin       Position: -0.0759691, 1.791494
[Info]    MMOServerPlugin       Position: -0.0759691, 1.801885
[Info]    MMOServerPlugin       Position: -0.0759691, 1.811515
[Info]    MMOServerPlugin       Position: -0.0759691, 1.821917
[Info]    MMOServerPlugin       Position: -0.0759691, 1.832012
[Info]    MMOServerPlugin       Position: -0.0759691, 1.841898
[Info]    MMOServerPlugin       Position: -0.0759691, 1.856169
[Info]    MMOServerPlugin       Position: -0.0759691, 1.866789
[Info]    MMOServerPlugin       Position: -0.0759691, 1.876786
[Info]    MMOServerPlugin       Position: -0.0759691, 1.889922
[Info]    MMOServerPlugin       Position: -0.0759691, 1.901526
[Info]    MMOServerPlugin       Position: -0.0759691, 1.911706
[Info]    MMOServerPlugin       Position: -0.0759691, 1.921628
[Info]    MMOServerPlugin       Position: -0.0759691, 1.931714
[Info]    MMOServerPlugin       Position: -0.0759691, 1.941884
[Info]    MMOServerPlugin       Position: -0.0759691, 1.951702
[Info]    MMOServerPlugin       Position: -0.0759691, 1.961673
[Info]    MMOServerPlugin       Position: -0.0759691, 1.971679
[Info]    MMOServerPlugin       Position: -0.0759691, 1.98165
[Info]    MMOServerPlugin       Position: -0.0759691, 1.991683
[Info]    MMOServerPlugin       Position: -0.0759691, 2.001642
[Info]    MMOServerPlugin       Position: -0.0759691, 2.011738
[Info]    MMOServerPlugin       Position: -0.0759691, 2.021709
[Info]    MMOServerPlugin       Position: -0.0759691, 2.031643
[Info]    MMOServerPlugin       Position: -0.0759691, 2.041652
[Info]    MMOServerPlugin       Position: -0.0759691, 2.05169
[Info]    MMOServerPlugin       Position: -0.0759691, 2.062202
[Info]    MMOServerPlugin       Position: -0.0759691, 2.071722
