[Trace]   DarkRiftServer        System Details:
[Info]    MMOServerPlugin       Enemy Position: 0.4371924, -1.17206
[Info]    MMOServerPlugin       Enemy Collider: 0.4371924, -1.17206
[Info]    MMOServerPlugin       Enemy 17 was slain.
[Info]    MMOServerPlugin       Enemy 20 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy Collider: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy 37 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy Collider: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy 51 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8064938, -0.3139844
[Info]    MMOServerPlugin       Enemy Collider: 0.8064938, -0.3139844
[Info]    MMOServerPlugin       Enemy 79 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy Collider: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy 98 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy Collider: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy 106 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy Collider: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy 107 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy Collider: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy 122 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5003629, -2.312342
[Info]    MMOServerPlugin       Enemy Collider: -0.5003629, -2.312342
[Info]    MMOServerPlugin       Enemy 156 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5845838, -1.879991
[Info]    MMOServerPlugin       Enemy Collider: -0.5845838, -1.879991
[Info]    MMOServerPlugin       Enemy 158 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.4144475, -0.4167578
[Info]    MMOServerPlugin       Enemy Collider: 0.4144475, -0.4167578
[Info]    MMOServerPlugin       Enemy 178 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8707919, -0.8798048
[Info]    MMOServerPlugin       Enemy Collider: 0.8707919, -0.8798048
[Info]    MMOServerPlugin       Enemy 178 was slain.
[Info]    MMOServerPlugin       Enemy 195 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 1.172151, -0.2896309
[Info]    MMOServerPlugin       Enemy Collider: 1.172151, -0.2896309
[Info]    MMOServerPlugin       Enemy 214 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1451178, -1.582648
[Info]    MMOServerPlugin       Enemy Collider: -0.1451178, -1.582648
[Info]    MMOServerPlugin       Enemy 214 was slain.
[Info]    MMOServerPlugin       Enemy 237 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.1035404, -1.680184
[Info]    MMOServerPlugin       Enemy Collider: 0.1035404, -1.680184
[Info]    MMOServerPlugin       Enemy 237 was slain.
[Info]    MMOServerPlugin       Enemy 275 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.2349386, -1.120116
[Info]    MMOServerPlugin       Enemy Collider: 0.2349386, -1.120116
[Info]    MMOServerPlugin       Enemy 275 was slain.
[Info]    MMOServerPlugin       Enemy 298 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.02376604, -0.8376887
[Info]    MMOServerPlugin       Enemy Collider: 0.02376604, -0.8376887
[Info]    MMOServerPlugin       Enemy 309 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy Collider: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy 325 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.2684486, -1.223681
[Info]    MMOServerPlugin       Enemy Collider: 0.2684486, -1.223681
[Info]    MMOServerPlugin       Enemy 325 was slain.
[Info]    MMOServerPlugin       Enemy 337 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.0435338, -2.017236
[Info]    MMOServerPlugin       Enemy Collider: -0.0435338, -2.017236
[Info]    MMOServerPlugin       Enemy 337 was slain.
[Info]    MMOServerPlugin       Enemy 407 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy Collider: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy 418 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.1086979, -1.63589
[Info]    MMOServerPlugin       Enemy Collider: 0.1086979, -1.63589
[Info]    MMOServerPlugin       Enemy 418 was slain.
[Info]    MMOServerPlugin       Enemy 427 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1402326, -1.504622
[Info]    MMOServerPlugin       Enemy Collider: -0.1402326, -1.504622
[Info]    MMOServerPlugin       Enemy 427 was slain.
[Info]    MMOServerPlugin       Enemy 467 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy Collider: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy 468 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1319346, -1.251099
[Info]    MMOServerPlugin       Enemy Collider: -0.1319346, -1.251099
[Info]    MMOServerPlugin       Enemy 478 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.4695892, -0.6477334
[Info]    MMOServerPlugin       Enemy Collider: 0.4695892, -0.6477334
[Info]    MMOServerPlugin       Enemy 490 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8362656, -0.8329799
[Info]    MMOServerPlugin       Enemy Collider: 0.8362656, -0.8329799
[Info]    MMOServerPlugin       Enemy 490 was slain.
[Info]    MMOServerPlugin       Enemy 491 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8496118, -0.4945328
[Info]    MMOServerPlugin       Enemy Collider: 0.8496118, -0.4945328
[Info]    MMOServerPlugin       Enemy 535 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 1.071332, -0.118088
[Info]    MMOServerPlugin       Enemy Collider: 1.071332, -0.118088
[Info]    MMOServerPlugin       Enemy 539 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.1155777, -1.164501
[Info]    MMOServerPlugin       Enemy Collider: 0.1155777, -1.164501
[Info]    MMOServerPlugin       Enemy 539 was slain.
[Info]    MMOServerPlugin       Enemy 582 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1384208, -0.9455519
[Info]    MMOServerPlugin       Enemy Collider: -0.1384208, -0.9455519
[Info]    MMOServerPlugin       Enemy 598 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy Collider: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy 602 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.7426872, 0.08031273
[Info]    MMOServerPlugin       Enemy Collider: 0.7426872, 0.08031273
[Info]    MMOServerPlugin       Enemy 633 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy Collider: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy 646 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.7622194, -0.972713
[Info]    MMOServerPlugin       Enemy Collider: 0.7622194, -0.972713
[Info]    MMOServerPlugin       Enemy 646 was slain.
[Info]    MMOServerPlugin       Enemy 647 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy Collider: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy 650 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy Collider: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy 666 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Enemy Collider: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Collider Position: 1.112482, -0.7985272
[Info]    MMOServerPlugin       Collider Point: 1.112482, -0.7985272
[Info]    MMOServerPlugin       Collider Point: -0.1069869, -1.073108
[Info]    MMOServerPlugin       Collider Point: -0.1132402, -0.5533663
[Info]    MMOServerPlugin       Collider Point: 0.09244502, -0.07601523
[Info]    MMOServerPlugin       Collider Point: 0.474504, 0.2764069
[Info]    MMOServerPlugin       Collider Point: 0.9668752, 0.4429632
[Info]    MMOServerPlugin       Enemy 19 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1869211, 0.01570034
[Info]    MMOServerPlugin       Enemy Collider: -0.1869211, 0.01570034
[Info]    MMOServerPlugin       Enemy 20 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy Collider: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy 37 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy Collider: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy 49 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5329237, -0.4469986
[Info]    MMOServerPlugin       Enemy Collider: -0.5329237, -0.4469986
[Info]    MMOServerPlugin       Enemy 51 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8064938, -0.3139844
[Info]    MMOServerPlugin       Enemy Collider: 0.8064938, -0.3139844
[Info]    MMOServerPlugin       Enemy 51 was slain.
[Info]    MMOServerPlugin       Enemy 70 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.2733765, 0.3441272
[Info]    MMOServerPlugin       Enemy Collider: 0.2733765, 0.3441272
[Info]    MMOServerPlugin       Enemy 79 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy Collider: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy 98 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy Collider: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy 106 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy Collider: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy 107 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy Collider: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy 156 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5845838, -1.879991
[Info]    MMOServerPlugin       Enemy Collider: -0.5845838, -1.879991
[Info]    MMOServerPlugin       Enemy 156 was slain.
[Info]    MMOServerPlugin       Enemy 158 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.4144475, -0.4167578
[Info]    MMOServerPlugin       Enemy Collider: 0.4144475, -0.4167578
[Info]    MMOServerPlugin       Enemy 158 was slain.
[Info]    MMOServerPlugin       Enemy 205 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4850869, -0.1430898
[Info]    MMOServerPlugin       Enemy Collider: -0.4850869, -0.1430898
[Info]    MMOServerPlugin       Enemy 243 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4276023, -0.3731883
[Info]    MMOServerPlugin       Enemy Collider: -0.4276023, -0.3731883
[Info]    MMOServerPlugin       Enemy 252 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8559318, -1.06003
[Info]    MMOServerPlugin       Enemy Collider: -0.8559318, -1.06003
[Info]    MMOServerPlugin       Enemy 298 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.02376604, -0.8376887
[Info]    MMOServerPlugin       Enemy Collider: 0.02376604, -0.8376887
[Info]    MMOServerPlugin       Enemy 298 was slain.
[Info]    MMOServerPlugin       Enemy 309 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy Collider: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy 314 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.04749727, -0.04450941
[Info]    MMOServerPlugin       Enemy Collider: 0.04749727, -0.04450941
[Info]    MMOServerPlugin       Enemy 338 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4109137, -0.07337093
[Info]    MMOServerPlugin       Enemy Collider: -0.4109137, -0.07337093
[Info]    MMOServerPlugin       Enemy 353 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.3651142, 0.1851082
[Info]    MMOServerPlugin       Enemy Collider: 0.3651142, 0.1851082
[Info]    MMOServerPlugin       Enemy 407 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy Collider: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy 412 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8873317, -1.383907
[Info]    MMOServerPlugin       Enemy Collider: -0.8873317, -1.383907
[Info]    MMOServerPlugin       Enemy 444 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.982832, -0.8558853
[Info]    MMOServerPlugin       Enemy Collider: -0.982832, -0.8558853
[Info]    MMOServerPlugin       Enemy 454 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.910167, -0.643744
[Info]    MMOServerPlugin       Enemy Collider: -0.910167, -0.643744
[Info]    MMOServerPlugin       Enemy 465 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.2384288, 0.01175976
[Info]    MMOServerPlugin       Enemy Collider: -0.2384288, 0.01175976
[Info]    MMOServerPlugin       Enemy 467 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy Collider: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy 468 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1319346, -1.251099
[Info]    MMOServerPlugin       Enemy Collider: -0.1319346, -1.251099
[Info]    MMOServerPlugin       Enemy 468 was slain.
[Info]    MMOServerPlugin       Enemy 469 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.9536924, -1.812523
[Info]    MMOServerPlugin       Enemy Collider: -0.9536924, -1.812523
[Info]    MMOServerPlugin       Enemy 478 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.4695892, -0.6477334
[Info]    MMOServerPlugin       Enemy Collider: 0.4695892, -0.6477334
[Info]    MMOServerPlugin       Enemy 478 was slain.
[Info]    MMOServerPlugin       Enemy 491 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.8496118, -0.4945328
[Info]    MMOServerPlugin       Enemy Collider: 0.8496118, -0.4945328
[Info]    MMOServerPlugin       Enemy 491 was slain.
[Info]    MMOServerPlugin       Enemy 499 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5594614, -0.06168675
[Info]    MMOServerPlugin       Enemy Collider: -0.5594614, -0.06168675
[Info]    MMOServerPlugin       Enemy 582 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1384208, -0.9455519
[Info]    MMOServerPlugin       Enemy Collider: -0.1384208, -0.9455519
[Info]    MMOServerPlugin       Enemy 582 was slain.
[Info]    MMOServerPlugin       Enemy 598 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy Collider: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy 602 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.7426872, 0.08031273
[Info]    MMOServerPlugin       Enemy Collider: 0.7426872, 0.08031273
[Info]    MMOServerPlugin       Enemy 625 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.9575443, -1.62575
[Info]    MMOServerPlugin       Enemy Collider: -0.9575443, -1.62575
[Info]    MMOServerPlugin       Enemy 633 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy Collider: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy 647 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy Collider: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy 650 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy Collider: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy 666 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Enemy Collider: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Collider Position: 0.8614842, -0.5040886
[Info]    MMOServerPlugin       Collider Point: 0.8614842, -0.5040886
[Info]    MMOServerPlugin       Collider Point: -0.3579795, -0.7786944
[Info]    MMOServerPlugin       Collider Point: -0.3642434, -0.2589529
[Info]    MMOServerPlugin       Collider Point: -0.1585681, 0.2184024
[Info]    MMOServerPlugin       Collider Point: 0.2234836, 0.5708324
[Info]    MMOServerPlugin       Collider Point: 0.7158514, 0.7373989
[Info]    MMOServerPlugin       Enemy 19 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.1869211, 0.01570034
[Info]    MMOServerPlugin       Enemy Collider: -0.1869211, 0.01570034
[Info]    MMOServerPlugin       Enemy 20 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy Collider: -0.8342228, -1.743438
[Info]    MMOServerPlugin       Enemy 20 was slain.
[Info]    MMOServerPlugin       Enemy 37 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy Collider: -0.5973217, -1.050385
[Info]    MMOServerPlugin       Enemy 37 was slain.
[Info]    MMOServerPlugin       Enemy 43 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.1735749, 0.4354711
[Info]    MMOServerPlugin       Enemy Collider: 0.1735749, 0.4354711
[Info]    MMOServerPlugin       Enemy 49 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5329237, -0.4469986
[Info]    MMOServerPlugin       Enemy Collider: -0.5329237, -0.4469986
[Info]    MMOServerPlugin       Enemy 50 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7462962, 0.0768714
[Info]    MMOServerPlugin       Enemy Collider: -0.7462962, 0.0768714
[Info]    MMOServerPlugin       Enemy 70 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.2733765, 0.3441272
[Info]    MMOServerPlugin       Enemy Collider: 0.2733765, 0.3441272
[Info]    MMOServerPlugin       Enemy 79 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy Collider: 0.5986991, -0.02468276
[Info]    MMOServerPlugin       Enemy 79 was slain.
[Info]    MMOServerPlugin       Enemy 98 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy Collider: -0.7020988, -1.061
[Info]    MMOServerPlugin       Enemy 98 was slain.
[Info]    MMOServerPlugin       Enemy 106 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy Collider: 0.01217437, -0.3065414
[Info]    MMOServerPlugin       Enemy 106 was slain.
[Info]    MMOServerPlugin       Enemy 107 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy Collider: -0.6046212, -1.285625
[Info]    MMOServerPlugin       Enemy 107 was slain.
[Info]    MMOServerPlugin       Enemy 153 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.139008, -0.8168464
[Info]    MMOServerPlugin       Enemy Collider: -1.139008, -0.8168464
[Info]    MMOServerPlugin       Enemy 205 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4850869, -0.1430898
[Info]    MMOServerPlugin       Enemy Collider: -0.4850869, -0.1430898
[Info]    MMOServerPlugin       Enemy 222 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.130893, -0.4340484
[Info]    MMOServerPlugin       Enemy Collider: -1.130893, -0.4340484
[Info]    MMOServerPlugin       Enemy 226 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.136922, -0.5339768
[Info]    MMOServerPlugin       Enemy Collider: -1.136922, -0.5339768
[Info]    MMOServerPlugin       Enemy 229 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.237589, -1.274672
[Info]    MMOServerPlugin       Enemy Collider: -1.237589, -1.274672
[Info]    MMOServerPlugin       Enemy 231 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7157114, 0.09112453
[Info]    MMOServerPlugin       Enemy Collider: -0.7157114, 0.09112453
[Info]    MMOServerPlugin       Enemy 243 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4276023, -0.3731883
[Info]    MMOServerPlugin       Enemy Collider: -0.4276023, -0.3731883
[Info]    MMOServerPlugin       Enemy 252 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8559318, -1.06003
[Info]    MMOServerPlugin       Enemy Collider: -0.8559318, -1.06003
[Info]    MMOServerPlugin       Enemy 272 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.057171, -0.653599
[Info]    MMOServerPlugin       Enemy Collider: -1.057171, -0.653599
[Info]    MMOServerPlugin       Enemy 286 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7114966, -0.03760529
[Info]    MMOServerPlugin       Enemy Collider: -0.7114966, -0.03760529
[Info]    MMOServerPlugin       Enemy 303 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.061043, -0.2791445
[Info]    MMOServerPlugin       Enemy Collider: -1.061043, -0.2791445
[Info]    MMOServerPlugin       Enemy 309 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy Collider: -0.4687543, -0.8121476
[Info]    MMOServerPlugin       Enemy 309 was slain.
[Info]    MMOServerPlugin       Enemy 314 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.04749727, -0.04450941
[Info]    MMOServerPlugin       Enemy Collider: 0.04749727, -0.04450941
[Info]    MMOServerPlugin       Enemy 318 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.2968392, 0.6986609
[Info]    MMOServerPlugin       Enemy Collider: 0.2968392, 0.6986609
[Info]    MMOServerPlugin       Enemy 338 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4109137, -0.07337093
[Info]    MMOServerPlugin       Enemy Collider: -0.4109137, -0.07337093
[Info]    MMOServerPlugin       Enemy 353 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.3651142, 0.1851082
[Info]    MMOServerPlugin       Enemy Collider: 0.3651142, 0.1851082
[Info]    MMOServerPlugin       Enemy 362 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.2680922, 0.5944009
[Info]    MMOServerPlugin       Enemy Collider: -0.2680922, 0.5944009
[Info]    MMOServerPlugin       Enemy 364 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4231925, 0.08944559
[Info]    MMOServerPlugin       Enemy Collider: -0.4231925, 0.08944559
[Info]    MMOServerPlugin       Enemy 407 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy Collider: -0.8095069, -1.416424
[Info]    MMOServerPlugin       Enemy 407 was slain.
[Info]    MMOServerPlugin       Enemy 412 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.8873317, -1.383907
[Info]    MMOServerPlugin       Enemy Collider: -0.8873317, -1.383907
[Info]    MMOServerPlugin       Enemy 444 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.982832, -0.8558853
[Info]    MMOServerPlugin       Enemy Collider: -0.982832, -0.8558853
[Info]    MMOServerPlugin       Enemy 454 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.910167, -0.643744
[Info]    MMOServerPlugin       Enemy Collider: -0.910167, -0.643744
[Info]    MMOServerPlugin       Enemy 465 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.2384288, 0.01175976
[Info]    MMOServerPlugin       Enemy Collider: -0.2384288, 0.01175976
[Info]    MMOServerPlugin       Enemy 467 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy Collider: -0.4593844, -0.5510945
[Info]    MMOServerPlugin       Enemy 467 was slain.
[Info]    MMOServerPlugin       Enemy 479 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5151308, 0.3116438
[Info]    MMOServerPlugin       Enemy Collider: -0.5151308, 0.3116438
[Info]    MMOServerPlugin       Enemy 499 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.5594614, -0.06168675
[Info]    MMOServerPlugin       Enemy Collider: -0.5594614, -0.06168675
[Info]    MMOServerPlugin       Enemy 510 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.121627, -0.8522372
[Info]    MMOServerPlugin       Enemy Collider: -1.121627, -0.8522372
[Info]    MMOServerPlugin       Enemy 583 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.317487, -0.8885601
[Info]    MMOServerPlugin       Enemy Collider: -1.317487, -0.8885601
[Info]    MMOServerPlugin       Enemy 598 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy Collider: -0.6194198, -1.724333
[Info]    MMOServerPlugin       Enemy 598 was slain.
[Info]    MMOServerPlugin       Enemy 625 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.9575443, -1.62575
[Info]    MMOServerPlugin       Enemy Collider: -0.9575443, -1.62575
[Info]    MMOServerPlugin       Enemy 633 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy Collider: 0.530899, 0.07662344
[Info]    MMOServerPlugin       Enemy 633 was slain.
[Info]    MMOServerPlugin       Enemy 645 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.06934, -0.5515127
[Info]    MMOServerPlugin       Enemy Collider: -1.06934, -0.5515127
[Info]    MMOServerPlugin       Enemy 647 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy Collider: 0.08691001, -0.121352
[Info]    MMOServerPlugin       Enemy 647 was slain.
[Info]    MMOServerPlugin       Enemy 650 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy Collider: -0.4997029, -0.7550433
[Info]    MMOServerPlugin       Enemy 650 was slain.
[Info]    MMOServerPlugin       Enemy 666 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Enemy Collider: -0.7174816, -1.144825
[Info]    MMOServerPlugin       Enemy 666 was slain.
[Info]    MMOServerPlugin       Collider Position: 0.598288, -0.1953408
[Info]    MMOServerPlugin       Collider Point: 0.598288, -0.1953408
